,HELA_CERVIX
RPL4P6 (ENSG00000230071),0.48542682717
AC009947.1 (ENSG00000230073),0.0
AL162231.2 (ENSG00000230074),0.475084882949
RPL10P6 (ENSG00000230076),0.62293035092
MTAPP2 (ENSG00000230077),0.0
STK24P1 (ENSG00000230079),0.0
AC139143.1 (ENSG00000230080),0.0
HSPE1P28 (ENSG00000230081),0.0
PRRT3-AS1 (ENSG00000230082),2.11436702495
AC009237.4 (ENSG00000230083),0.0
AC006059.1 (ENSG00000230084),0.378511623254
VN1R96P (ENSG00000230086),0.0
AC104389.2 (ENSG00000230087),0.0
KRT16P5 (ENSG00000230088),0.0
AC108025.1 (ENSG00000230090),0.0
TMEM254-AS1 (ENSG00000230091),0.0
AL669831.4 (ENSG00000230092),0.62293035092
AC022535.1 (ENSG00000230096),0.0
ME2P1 (ENSG00000230097),0.0426443374085
TCERG1L-AS1 (ENSG00000230098),0.0
TRBV5-4 (ENSG00000230099),0.0
AL606490.3 (ENSG00000230100),0.0
TUBB3P2 (ENSG00000230101),0.0
LINC02028 (ENSG00000230102),0.0
AC018712.1 (ENSG00000230104),0.0
AL354793.1 (ENSG00000230105),0.0
SNRPCP15 (ENSG00000230106),0.0
AL022316.1 (ENSG00000230107),0.0
AL158209.1 (ENSG00000230109),0.0
AC115283.1 (ENSG00000230111),0.0
AL157398.1 (ENSG00000230112),0.0
AC138207.1 (ENSG00000230113),0.0
AL590432.1 (ENSG00000230114),0.0
TPRG1-AS2 (ENSG00000230115),0.0
AL445669.1 (ENSG00000230116),0.0
AC092569.1 (ENSG00000230118),0.0
AC123900.1 (ENSG00000230119),0.0
AL008723.2 (ENSG00000230120),0.0
AL445070.1 (ENSG00000230121),0.0
ECEL1P3 (ENSG00000230122),0.0
DLEC1P1 (ENSG00000230123),0.0
ACBD6 (ENSG00000230124),5.35402893805
EEF1A1P39 (ENSG00000230125),0.0
FGF12-AS2 (ENSG00000230126),0.0
MTND2P39 (ENSG00000230130),0.0
AL160290.2 (ENSG00000230131),0.0426443374085
AC006457.1 (ENSG00000230132),0.0
LINC01721 (ENSG00000230133),0.0
AC004832.2 (ENSG00000230137),0.0
AC119428.2 (ENSG00000230138),0.0
AC016738.2 (ENSG00000230140),0.0976107966264
LINC01075 (ENSG00000230142),0.0
SEPHS1P4 (ENSG00000230146),0.163498732283
AL158071.1 (ENSG00000230147),0.0
HOXB-AS1 (ENSG00000230148),0.659924558402
AL021707.3 (ENSG00000230149),1.09085343045
AF274573.1 (ENSG00000230153),0.0
AC018463.1 (ENSG00000230154),0.111031312389
FO393401.1 (ENSG00000230155),0.0
LINC00443 (ENSG00000230156),0.0
ATP5MC1P1 (ENSG00000230157),0.0
MTND1P28 (ENSG00000230158),0.0
BX119904.2 (ENSG00000230159),0.0
AC004854.1 (ENSG00000230160),0.20163386117
AL162395.1 (ENSG00000230161),0.0
CT45A11P (ENSG00000230162),0.0565835283664
AL122010.1 (ENSG00000230163),1.15055967658
MAS1LP1 (ENSG00000230164),0.0
AURKAP2 (ENSG00000230165),0.0
RPL35AP24 (ENSG00000230166),0.0
RPL30P16 (ENSG00000230169),0.0
HNRNPA1P28 (ENSG00000230170),0.0
RPL22P18 (ENSG00000230171),0.0
AC090957.1 (ENSG00000230172),0.0
LINC01790 (ENSG00000230173),0.0
LINC01149 (ENSG00000230174),0.0143552929771
AL451074.4 (ENSG00000230175),0.0
LINC01433 (ENSG00000230176),0.0565835283664
AL080317.1 (ENSG00000230177),1.0
OR4F3 (ENSG00000230178),0.0565835283664
RPL12P49 (ENSG00000230180),0.0
RNF10P1 (ENSG00000230182),0.0
CNOT6LP1 (ENSG00000230183),0.0426443374085
SMYD3-IT1 (ENSG00000230184),0.0
C9orf147 (ENSG00000230185),0.263034405834
AC246680.1 (ENSG00000230186),0.0
AL139109.1 (ENSG00000230187),0.0
AL158156.1 (ENSG00000230188),0.659924558402
AC008267.2 (ENSG00000230189),0.0285691521968
AC005518.1 (ENSG00000230190),0.0
AC006970.1 (ENSG00000230191),0.0
AC073387.1 (ENSG00000230192),0.0976107966264
AC000081.1 (ENSG00000230194),0.0
DDX43P3 (ENSG00000230196),0.0
AC007952.3 (ENSG00000230197),0.0
RPL37P4 (ENSG00000230198),0.0
AL603825.1 (ENSG00000230199),0.0
ATP6V0CP1 (ENSG00000230201),0.0565835283664
AL450405.1 (ENSG00000230202),7.61028665708
Z99714.1 (ENSG00000230203),0.0
FTH1P5 (ENSG00000230204),0.0840642647885
AL359382.1 (ENSG00000230205),0.0
RPL4P5 (ENSG00000230207),2.04614178164
IFNNP1 (ENSG00000230208),0.0
AP000688.1 (ENSG00000230212),0.111031312389
OR8V1P (ENSG00000230213),0.0
FTLP18 (ENSG00000230214),0.0
LINC01840 (ENSG00000230215),0.0
HSPB1P2 (ENSG00000230216),0.0703893278914
FAM92A1P2 (ENSG00000230219),0.0
AL157384.1 (ENSG00000230221),0.0
ATXN8OS (ENSG00000230223),0.0
PHBP9 (ENSG00000230224),0.871843648509
MTND5P14 (ENSG00000230225),0.0285691521968
AL121829.1 (ENSG00000230226),0.0
SIAH1P1 (ENSG00000230227),0.0
AL590609.2 (ENSG00000230228),0.0
AC010163.2 (ENSG00000230229),0.0
FMO7P (ENSG00000230231),0.0
AF240627.1 (ENSG00000230233),0.0
AL162582.1 (ENSG00000230234),2.57531233069
AC010975.2 (ENSG00000230237),0.0
BX284668.3 (ENSG00000230239),0.0
RPL34P19 (ENSG00000230240),0.0
AC244636.1 (ENSG00000230241),0.0
FKBP1AP3 (ENSG00000230243),0.0
RAD23BP2 (ENSG00000230244),0.0
BX088651.3 (ENSG00000230245),0.0
SPATA31C1 (ENSG00000230246),0.0143552929771
HNRNPH3P1 (ENSG00000230247),0.0
Z98742.1 (ENSG00000230248),0.0
AC112653.1 (ENSG00000230249),0.0
LINC01753 (ENSG00000230250),0.0
PHBP4 (ENSG00000230251),0.0426443374085
MTND2P4 (ENSG00000230252),0.0
FGFR1OP2P1 (ENSG00000230256),0.0
NFE4 (ENSG00000230257),0.575312330687
AC005208.1 (ENSG00000230258),0.0
AL136322.1 (ENSG00000230260),0.704871964456
OR52J2P (ENSG00000230261),0.0
LINC02603 (ENSG00000230262),0.0
AC079178.1 (ENSG00000230265),0.0
XXYLT1-AS2 (ENSG00000230266),0.0426443374085
HERC2P4 (ENSG00000230267),0.941106310946
SSU72P8 (ENSG00000230268),0.0
LINC02525 (ENSG00000230269),0.0
AC023141.5 (ENSG00000230271),0.0
AC087163.1 (ENSG00000230273),0.0
PGAM1P3 (ENSG00000230274),0.0
SERBP1P4 (ENSG00000230275),0.0
AL162388.1 (ENSG00000230276),0.0
HNRNPA1P59 (ENSG00000230280),0.604071323669
RPL7P61 (ENSG00000230282),0.0
RPS12P24 (ENSG00000230283),0.0
AL160275.1 (ENSG00000230284),0.0
AC092807.1 (ENSG00000230285),0.0
AC013472.2 (ENSG00000230286),0.0
AL445928.1 (ENSG00000230287),0.0
AL358781.2 (ENSG00000230289),0.443606651476
ARMC2-AS1 (ENSG00000230290),0.0
AC078817.1 (ENSG00000230291),1.20163386117
NAALADL2-AS3 (ENSG00000230292),0.0
LINC02370 (ENSG00000230294),0.0
GTF2IP23 (ENSG00000230295),0.0
AL590068.2 (ENSG00000230298),0.0
AC093162.1 (ENSG00000230299),0.0
STARD13-IT1 (ENSG00000230300),0.0
OR5H6 (ENSG00000230301),0.0
MTND3P4 (ENSG00000230302),0.0
AL353743.2 (ENSG00000230303),0.0
CICP6 (ENSG00000230304),0.0
AC004980.3 (ENSG00000230305),0.0
BANF1P2 (ENSG00000230306),0.0
OR6C5P (ENSG00000230307),0.0
AL121718.1 (ENSG00000230309),0.0
AC010422.1 (ENSG00000230310),0.0
TOMM20P4 (ENSG00000230311),0.831877241192
AC234782.1 (ENSG00000230312),0.0
HCG24 (ENSG00000230313),0.0
ELOVL2-AS1 (ENSG00000230314),0.0
FEZF1-AS1 (ENSG00000230316),0.163498732283
LINC01284 (ENSG00000230317),0.0
XRCC6P3 (ENSG00000230318),0.0
AL022476.1 (ENSG00000230319),0.0
BEND7P1 (ENSG00000230320),0.0
MTCO2P27 (ENSG00000230321),0.0
AL136320.1 (ENSG00000230322),0.0
LINC00159 (ENSG00000230323),0.0
LINC01734 (ENSG00000230324),0.0
AL359921.1 (ENSG00000230325),0.48542682717
HMGN1P33 (ENSG00000230326),0.0
MTCO1P42 (ENSG00000230327),0.0
AL359893.1 (ENSG00000230328),0.0
HMGN2P3 (ENSG00000230330),0.68706068834
AL160004.2 (ENSG00000230331),0.0
AC004160.1 (ENSG00000230333),0.0
DNAJB5P1 (ENSG00000230335),0.0
AL109811.2 (ENSG00000230337),1.32768736418
MTND4P19 (ENSG00000230338),0.0
AC015818.1 (ENSG00000230339),0.0
FANCD2P2 (ENSG00000230342),0.226508529809
AC018892.1 (ENSG00000230343),0.0
AL121580.1 (ENSG00000230345),0.0
CT47A8 (ENSG00000230347),0.0
RPL35AP3 (ENSG00000230350),0.0
AL035250.2 (ENSG00000230352),0.0
AC114755.3 (ENSG00000230353),0.0
AC009474.2 (ENSG00000230355),0.0
NCAPD2P1 (ENSG00000230356),0.0143552929771
SPDYE21P (ENSG00000230358),0.0
TPI1P2 (ENSG00000230359),0.432959407276
DDX10P2 (ENSG00000230360),0.0143552929771
VN1R32P (ENSG00000230361),0.0
ACTG1P23 (ENSG00000230362),0.0
RPL4P3 (ENSG00000230364),0.0840642647885
AL451129.1 (ENSG00000230365),0.0
DSCR9 (ENSG00000230366),0.17632277264
FAM41C (ENSG00000230368),0.0
RPL23AP52 (ENSG00000230370),0.0
KARSP2 (ENSG00000230371),0.0
GOLGA6L5P (ENSG00000230373),2.35895882583
GSTA11P (ENSG00000230375),0.0
MEMO1P4 (ENSG00000230376),0.0
ELOCP7 (ENSG00000230377),0.0
AP000146.1 (ENSG00000230379),0.0
AL136376.1 (ENSG00000230381),0.0
AC009245.1 (ENSG00000230383),1.40053792958
RPSAP25 (ENSG00000230384),0.0
AC012507.1 (ENSG00000230385),0.0
AC104057.1 (ENSG00000230386),0.0
AL118508.1 (ENSG00000230387),0.495695162624
LINC01048 (ENSG00000230390),0.0
RPSAP23 (ENSG00000230391),0.0
AC004835.1 (ENSG00000230392),0.0
AC092667.1 (ENSG00000230393),0.0
AC078960.1 (ENSG00000230394),0.0
AC092651.1 (ENSG00000230395),0.0
SPTLC1P1 (ENSG00000230397),1.464668267
HINT2P1 (ENSG00000230398),0.0
RBBP8P1 (ENSG00000230399),0.0426443374085
LINC01747 (ENSG00000230400),0.0143552929771
LINC01972 (ENSG00000230401),0.0
LINC01349 (ENSG00000230402),0.0
LINC01066 (ENSG00000230403),0.0
AL161640.1 (ENSG00000230404),0.0
RPS3AP52 (ENSG00000230405),0.0
AC079834.1 (ENSG00000230406),0.0
AC018717.1 (ENSG00000230407),0.0
AC007163.1 (ENSG00000230408),0.111031312389
TCEA1P2 (ENSG00000230409),1.29278174923
OR3D1P (ENSG00000230411),0.0
ELOCP12 (ENSG00000230412),0.0
LINC01786 (ENSG00000230415),1.35614381023
OR5M4P (ENSG00000230416),0.0
LINC00595 (ENSG00000230417),0.0
ARL2BPP7 (ENSG00000230418),0.0
AL731684.2 (ENSG00000230423),0.0
AL035413.1 (ENSG00000230424),0.933572638261
RSU1P1 (ENSG00000230425),0.0
ERVMER61-1 (ENSG00000230426),0.0285691521968
AC095033.1 (ENSG00000230427),0.0
AL049542.1 (ENSG00000230428),0.0
USP17L25 (ENSG00000230430),0.0
AC114803.1 (ENSG00000230432),0.0
AL031770.1 (ENSG00000230433),0.0703893278914
LINC01650 (ENSG00000230434),0.0
AC004160.2 (ENSG00000230435),0.0
AL136460.1 (ENSG00000230437),0.0976107966264
SERPINB9P1 (ENSG00000230438),1.35614381023
AL391119.1 (ENSG00000230440),0.0
AC006333.1 (ENSG00000230442),0.0
TFAMP1 (ENSG00000230444),0.0
LRRC37A6P (ENSG00000230445),0.111031312389
CTF2P (ENSG00000230447),0.0
LINC00276 (ENSG00000230448),0.0
RPL7P4 (ENSG00000230449),0.0426443374085
NEK2P4 (ENSG00000230450),0.0143552929771
RPS29P6 (ENSG00000230451),0.0
LINC01381 (ENSG00000230452),0.0
ANKRD18B (ENSG00000230453),2.89141918685
U73166.1 (ENSG00000230454),0.263034405834
PA2G4P4 (ENSG00000230457),1.33913738492
GPM6BP1 (ENSG00000230458),0.0
AC060773.1 (ENSG00000230459),0.0
PROX1-AS1 (ENSG00000230461),0.0
VENTXP4 (ENSG00000230465),0.0
CLUHP5 (ENSG00000230468),0.0
RPL5P26 (ENSG00000230469),0.0
AL078645.1 (ENSG00000230470),0.0
AP000532.2 (ENSG00000230471),0.0
AL135908.1 (ENSG00000230472),0.0
ATP6V1G1P7 (ENSG00000230474),0.0
OFD1P9Y (ENSG00000230476),0.0
AC005034.1 (ENSG00000230477),0.0
Z96811.1 (ENSG00000230478),0.0
AP000695.1 (ENSG00000230479),1.04264433741
AC093142.1 (ENSG00000230480),0.0
IGKV1OR22-5 (ENSG00000230481),0.0
ATP5MC2P3 (ENSG00000230482),0.0
AC124057.1 (ENSG00000230483),0.0
OR51A10P (ENSG00000230484),0.0
AC000077.1 (ENSG00000230485),0.0
PSMG3-AS1 (ENSG00000230487),0.918386234446
VAV3-AS1 (ENSG00000230489),0.0
AL139383.1 (ENSG00000230490),0.0
AC234781.4 (ENSG00000230491),0.0
AL049651.1 (ENSG00000230492),0.0
AL132765.1 (ENSG00000230495),0.0
MTCO2P7 (ENSG00000230496),0.0
EEF1B2P8 (ENSG00000230497),0.0
AL035409.1 (ENSG00000230498),0.0
AC108463.2 (ENSG00000230499),0.475084882949
MKX-AS1 (ENSG00000230500),0.0703893278914
ANKRD30BP3 (ENSG00000230501),0.0
AL953862.1 (ENSG00000230502),0.0
AL354824.1 (ENSG00000230506),0.0
RPL7AP8 (ENSG00000230507),0.124328135002
RPL19P21 (ENSG00000230508),0.18903382439
PPP5D1 (ENSG00000230510),0.0565835283664
THAP7-AS1 (ENSG00000230513),1.64616265716
AC092580.2 (ENSG00000230515),0.0
AL589642.2 (ENSG00000230516),0.0
HMGB1P49 (ENSG00000230519),0.0
AC092098.1 (ENSG00000230520),0.0
AL645929.1 (ENSG00000230521),0.17632277264
MBD3L2 (ENSG00000230522),0.0
LINC01756 (ENSG00000230523),0.0
COL6A4P1 (ENSG00000230524),0.584962500721
LINC01799 (ENSG00000230525),0.0
AC073370.1 (ENSG00000230526),0.0
NOS2P3 (ENSG00000230528),0.0565835283664
CEACAMP9 (ENSG00000230529),0.0
LIMD1-AS1 (ENSG00000230530),2.50334873517
MTND5P7 (ENSG00000230531),0.0
AC091133.1 (ENSG00000230532),0.0
AL356234.2 (ENSG00000230533),0.925999418556
AL392046.1 (ENSG00000230534),0.0
BASP1P1 (ENSG00000230535),0.0
AL360268.1 (ENSG00000230536),0.0426443374085
AL158071.2 (ENSG00000230537),0.0426443374085
Z82209.1 (ENSG00000230538),0.0
AOAH-IT1 (ENSG00000230539),0.0
LINC00102 (ENSG00000230542),0.0
SNX3P1X (ENSG00000230543),0.0
AL445193.1 (ENSG00000230546),0.0
HMGB1P11 (ENSG00000230547),0.0
MTND4P27 (ENSG00000230548),0.0
USP17L1 (ENSG00000230549),0.0
ERLNC1 (ENSG00000230550),0.0285691521968
AC021078.1 (ENSG00000230551),2.3476656563
AC092162.2 (ENSG00000230552),0.0
AL450326.1 (ENSG00000230555),0.978195629682
AC073264.2 (ENSG00000230556),0.0
CEACAMP2 (ENSG00000230558),0.0
RPL17P12 (ENSG00000230559),0.0
CCDC192 (ENSG00000230561),0.111031312389
FAM133DP (ENSG00000230562),0.464668267003
AL121757.1 (ENSG00000230563),0.0
CALM1P2 (ENSG00000230564),0.0
ZNF32-AS2 (ENSG00000230565),0.367371065649
SF3A3P1 (ENSG00000230568),0.0703893278914
AC114763.2 (ENSG00000230569),0.0
AL139095.3 (ENSG00000230570),0.0
AC113347.1 (ENSG00000230571),0.0
AC027612.2 (ENSG00000230572),0.0
AL513303.2 (ENSG00000230573),0.0
AC013286.1 (ENSG00000230575),0.0
OR6R1P (ENSG00000230576),0.0
AC234781.5 (ENSG00000230578),0.0703893278914
AC021016.1 (ENSG00000230580),0.0840642647885
ACTG1P14 (ENSG00000230581),0.286881147788
GTF2IRD1P1 (ENSG00000230583),0.150559676575
CCT5P2 (ENSG00000230584),0.150559676575
PHBP12 (ENSG00000230585),0.150559676575
LINC02580 (ENSG00000230587),0.0
IMP3P1 (ENSG00000230589),0.0
FTX (ENSG00000230590),3.80941444424
RPSAP8 (ENSG00000230592),0.0703893278914
PPIAP40 (ENSG00000230593),0.17632277264
CT47A4 (ENSG00000230594),0.0
RSL24D1P2 (ENSG00000230595),0.333423733725
GPAA1P2 (ENSG00000230596),0.0703893278914
AL136164.1 (ENSG00000230597),0.0
AL645937.3 (ENSG00000230598),0.0
AC018495.1 (ENSG00000230599),0.0
AC073188.3 (ENSG00000230600),0.0
TEX48 (ENSG00000230601),0.0
AC011753.1 (ENSG00000230603),0.0
TSEN15P2 (ENSG00000230604),0.0
MTCYBP6 (ENSG00000230605),0.0
AC092683.1 (ENSG00000230606),3.24488705912
AC005722.1 (ENSG00000230607),0.0
AL513185.2 (ENSG00000230609),0.0
HMGB1P27 (ENSG00000230611),0.0
AC004039.1 (ENSG00000230612),0.0703893278914
HM13-AS1 (ENSG00000230613),0.879705766282
DYNLL1P7 (ENSG00000230614),0.0
AL139220.2 (ENSG00000230615),3.15380533608
AC079987.1 (ENSG00000230617),0.0
H3F3AP3 (ENSG00000230618),0.0
AC068138.1 (ENSG00000230621),0.0
UQCRHP1 (ENSG00000230622),0.0
AC104461.1 (ENSG00000230623),0.0143552929771
AC011005.1 (ENSG00000230626),0.389566811763
Z97205.1 (ENSG00000230627),0.0
AL160408.3 (ENSG00000230628),0.0
RPS23P8 (ENSG00000230629),4.52418907845
DNM3OS (ENSG00000230630),0.0285691521968
AL353152.1 (ENSG00000230631),0.0
AL031597.1 (ENSG00000230634),0.0
CYP4F60P (ENSG00000230635),0.0
RPL36P1 (ENSG00000230636),0.0
AL022324.1 (ENSG00000230637),0.0
AL445933.1 (ENSG00000230638),0.0565835283664
VN1R36P (ENSG00000230639),0.0
USP12-AS2 (ENSG00000230641),0.0
AP000533.3 (ENSG00000230643),0.0
LINC01818 (ENSG00000230645),0.0
KLF2P2 (ENSG00000230646),0.0
AC022816.1 (ENSG00000230647),0.0
AL138831.1 (ENSG00000230648),0.0
AC024084.1 (ENSG00000230649),0.0
AC140479.2 (ENSG00000230650),0.443606651476
RGPD4-AS1 (ENSG00000230651),0.0
MTCO2P25 (ENSG00000230654),0.0
OR7E55P (ENSG00000230655),0.0
PRB4 (ENSG00000230657),0.0
KLHL7-DT (ENSG00000230658),0.111031312389
AL451074.5 (ENSG00000230659),0.124328135002
YY1P1 (ENSG00000230661),0.0
TNPO1P2 (ENSG00000230662),0.0840642647885
FAM224B (ENSG00000230663),0.0
THAP12P1 (ENSG00000230665),0.0
CEACAM22P (ENSG00000230666),0.0143552929771
SETSIP (ENSG00000230667),0.59454854955
AL844175.1 (ENSG00000230668),0.0
NDUFS5P5 (ENSG00000230671),0.0
PABPC1P3 (ENSG00000230673),0.941106310946
AL353803.2 (ENSG00000230676),0.0
ENO1-AS1 (ENSG00000230679),0.831877241192
AC004869.1 (ENSG00000230680),0.0
CEACAMP4 (ENSG00000230681),0.0
GRPEL2P3 (ENSG00000230682),0.0
DDTP1 (ENSG00000230683),0.0
AL158207.2 (ENSG00000230684),0.0
AC067945.2 (ENSG00000230686),0.0
AL008626.1 (ENSG00000230687),0.0
AC013402.1 (ENSG00000230690),0.0
MRPL35P4 (ENSG00000230691),0.0
AL450003.1 (ENSG00000230694),0.0
AC012462.3 (ENSG00000230695),0.0
AC011753.2 (ENSG00000230696),0.0
SAP18P3 (ENSG00000230697),0.516015147004
AC105935.2 (ENSG00000230698),0.0
AL645608.2 (ENSG00000230699),1.30451104181
FBXW4P1 (ENSG00000230701),0.464668267003
AC107081.1 (ENSG00000230702),0.344828496997
AL591178.2 (ENSG00000230703),0.0
AL021940.1 (ENSG00000230704),0.0
AL035246.1 (ENSG00000230706),0.0
AL589987.1 (ENSG00000230707),0.0
AC104024.1 (ENSG00000230709),0.0
LINC00332 (ENSG00000230710),0.0
CTAGE13P (ENSG00000230711),0.0143552929771
GGTLC4P (ENSG00000230712),0.0
AL355526.1 (ENSG00000230714),0.0
AC018638.2 (ENSG00000230715),2.83592407425
KRT8P7 (ENSG00000230716),0.111031312389
AC114878.1 (ENSG00000230718),0.0
AL451107.1 (ENSG00000230720),0.0
AL049597.1 (ENSG00000230721),0.13750352375
LINC01001 (ENSG00000230724),2.15055967658
AL035252.2 (ENSG00000230725),0.0143552929771
RBMY2WP (ENSG00000230727),0.0
AL590093.1 (ENSG00000230728),0.0
AL160270.1 (ENSG00000230729),0.0
AC074011.1 (ENSG00000230730),0.0
AL589745.1 (ENSG00000230731),0.0285691521968
AC016949.1 (ENSG00000230732),0.0976107966264
AC092171.2 (ENSG00000230733),2.61588707392
RPL10P3 (ENSG00000230734),0.0976107966264
AC093423.2 (ENSG00000230735),0.124328135002
AL021937.1 (ENSG00000230736),0.0285691521968
AC106870.2 (ENSG00000230737),0.0
AL392003.2 (ENSG00000230739),0.0
Z82173.1 (ENSG00000230741),0.0
AC006007.1 (ENSG00000230746),0.0
AC021188.1 (ENSG00000230747),0.0
AL157714.1 (ENSG00000230748),0.0
MEIS1-AS2 (ENSG00000230749),0.20163386117
SDAD1P2 (ENSG00000230750),0.0285691521968
AC007036.2 (ENSG00000230751),0.0
ZNF341-AS1 (ENSG00000230753),0.0
MTATP6P23 (ENSG00000230755),0.0
RHOQP3 (ENSG00000230756),0.17632277264
NFU1P1 (ENSG00000230757),0.0
SNAP23P1 (ENSG00000230758),0.0
AC095032.2 (ENSG00000230759),0.0
MTND1P4 (ENSG00000230764),0.0
LINC01676 (ENSG00000230768),0.0
Z98048.1 (ENSG00000230769),0.344828496997
VN1R108P (ENSG00000230772),0.150559676575
AC092650.1 (ENSG00000230773),0.0
RPS29P5 (ENSG00000230777),0.0
ANKRD63 (ENSG00000230778),0.0565835283664
AL161636.2 (ENSG00000230779),0.0
Z83820.1 (ENSG00000230781),0.0
AL807761.4 (ENSG00000230782),0.0
AC009961.3 (ENSG00000230783),0.0426443374085
AC006326.1 (ENSG00000230785),0.0
PSAT1P3 (ENSG00000230787),0.124328135002
AL512661.1 (ENSG00000230788),0.0
ARHGAP26-IT1 (ENSG00000230789),0.0
AC012456.2 (ENSG00000230790),0.0
SMARCE1P5 (ENSG00000230793),0.0
AF015720.1 (ENSG00000230794),0.0
HLA-K (ENSG00000230795),0.0285691521968
AC064862.1 (ENSG00000230796),0.0
YY2 (ENSG00000230797),2.4620523188
FOXD3-AS1 (ENSG00000230798),0.933572638261
AC007279.1 (ENSG00000230799),0.111031312389
AL160175.1 (ENSG00000230801),0.0
AC097532.1 (ENSG00000230803),0.0
C2orf27AP3 (ENSG00000230804),0.0
AL132709.1 (ENSG00000230805),0.0
SRGAP2-AS1 (ENSG00000230806),0.0143552929771
AC099535.1 (ENSG00000230807),0.0
RPS6P15 (ENSG00000230809),0.0
AL356583.3 (ENSG00000230813),0.0
USP9YP24 (ENSG00000230814),0.0
AL807757.1 (ENSG00000230815),0.0
LINC01362 (ENSG00000230817),0.0
MTND2P16 (ENSG00000230818),0.0
ZNF736P5Y (ENSG00000230819),0.0
AC000362.1 (ENSG00000230820),0.0
AC245291.2 (ENSG00000230821),0.0
CBX1P1 (ENSG00000230823),0.344828496997
AC005532.1 (ENSG00000230825),0.0
AL390774.2 (ENSG00000230826),0.124328135002
AL583843.1 (ENSG00000230828),0.0
AC025181.1 (ENSG00000230829),0.0
ARPP21-AS1 (ENSG00000230830),0.0
AC007349.2 (ENSG00000230831),0.0
AC241584.1 (ENSG00000230832),0.111031312389
RPEP3 (ENSG00000230833),0.0
AC068580.2 (ENSG00000230834),0.0
AP001187.1 (ENSG00000230835),0.0
LINC01293 (ENSG00000230836),0.0285691521968
RPL31P2 (ENSG00000230837),0.0
LINC01614 (ENSG00000230838),0.0
AL121760.1 (ENSG00000230839),0.0
AC097463.2 (ENSG00000230840),0.0
RPL23AP15 (ENSG00000230841),0.0
AL139824.1 (ENSG00000230843),0.0
ZNF674-AS1 (ENSG00000230844),2.90496571868
GSTA10P (ENSG00000230845),0.0
AL158154.1 (ENSG00000230846),0.0
OCLNP1 (ENSG00000230847),1.62293035092
AL360268.2 (ENSG00000230848),0.0
GOT2P2 (ENSG00000230849),0.0285691521968
AP006294.1 (ENSG00000230851),0.0
AL161621.1 (ENSG00000230852),0.0
RPL10P11 (ENSG00000230853),0.0
USP9YP20 (ENSG00000230854),0.0
YRDCP3 (ENSG00000230859),0.0
CCNB1IP1P2 (ENSG00000230860),0.0
AL137803.1 (ENSG00000230863),0.0
AC099567.1 (ENSG00000230864),0.0
TSEN15P1 (ENSG00000230865),0.0
LINC02558 (ENSG00000230866),0.0
AL157884.1 (ENSG00000230867),0.0
AGAP10P (ENSG00000230869),1.38956681176
FBXW11P1 (ENSG00000230870),0.124328135002
RPS6P23 (ENSG00000230871),0.0
MFSD13B (ENSG00000230872),0.0703893278914
STMND1 (ENSG00000230873),0.0426443374085
LINC00486 (ENSG00000230876),0.0
RBMX2P4 (ENSG00000230879),0.0
AL445933.2 (ENSG00000230881),0.0
AC005077.4 (ENSG00000230882),0.0976107966264
HMGB1P25 (ENSG00000230886),0.0
SHC1P1 (ENSG00000230889),0.0
LINC00692 (ENSG00000230891),0.0
AL133284.1 (ENSG00000230894),0.0
AL604028.1 (ENSG00000230896),0.59454854955
RPS18P12 (ENSG00000230897),1.36176835942
AL596087.2 (ENSG00000230898),0.0
MAGEA8-AS1 (ENSG00000230899),0.0
FAM204CP (ENSG00000230902),0.0
XKRYP2 (ENSG00000230904),0.0
AL591074.1 (ENSG00000230908),0.0
AL391807.1 (ENSG00000230910),0.0143552929771
PPIHP1 (ENSG00000230911),0.250961573533
AL021707.4 (ENSG00000230912),0.0
NPM1P51 (ENSG00000230913),0.0840642647885
AC004840.1 (ENSG00000230914),0.0
MTCO1P53 (ENSG00000230916),0.0
AC008063.1 (ENSG00000230918),0.0
AL513422.1 (ENSG00000230920),0.0
HAO2-IT1 (ENSG00000230921),0.0
AL079301.1 (ENSG00000230922),0.0
LINC00309 (ENSG00000230923),0.0
AC239367.2 (ENSG00000230926),0.0
TMBIM7P (ENSG00000230927),0.0
AL139241.1 (ENSG00000230928),0.163498732283
AC099513.1 (ENSG00000230929),0.53605290024
GXYLT1P1 (ENSG00000230931),0.0
AL355306.1 (ENSG00000230932),0.0
BX276092.4 (ENSG00000230934),0.0
RPS3P1 (ENSG00000230935),0.0
AC073347.1 (ENSG00000230936),0.0
MIR205HG (ENSG00000230937),0.0840642647885
AC002386.1 (ENSG00000230941),0.0
HMGN1P5 (ENSG00000230942),0.0
LINC02541 (ENSG00000230943),0.0285691521968
AC026202.1 (ENSG00000230944),0.0
LINC01507 (ENSG00000230945),0.0
HNRNPA1P68 (ENSG00000230946),0.0
AP000356.1 (ENSG00000230947),0.0
AP001331.1 (ENSG00000230948),0.0
MTND2P21 (ENSG00000230950),0.0
GPS2P2 (ENSG00000230951),0.0
AC099344.1 (ENSG00000230952),0.0
AC099677.1 (ENSG00000230953),0.0
AL929472.2 (ENSG00000230955),1.42760617278
AL024493.1 (ENSG00000230956),0.0
AC093166.3 (ENSG00000230958),0.0
AL109910.1 (ENSG00000230960),0.0
LINC01520 (ENSG00000230962),0.0
AC233266.1 (ENSG00000230964),0.0
SNX18P13 (ENSG00000230965),0.0
