Gene,Mito,ConA,DAPI,WGA,Phalloidin,Sum
MTRNR2L9,49.0,23.0,37.0,50.0,48.0,214.0
MTURN,44.0,26.0,93.0,36.0,47.0,260.0
MTX2,73.0,34.0,24.0,117.0,47.0,305.0
MUC17,42.0,18.0,37.0,51.0,71.0,223.0
MUC4,48.0,37.0,24.0,128.0,45.0,281.0
MXI1,70.0,55.0,27.0,129.0,30.0,306.0
MXRA7,89.0,83.0,21.0,46.0,30.0,273.0
MYADM,105.0,68.0,47.0,141.0,52.0,414.0
MYBBP1A,34.0,26.0,27.0,47.0,65.0,206.0
MYBL2,66.0,33.0,80.0,41.0,44.0,272.0
MYC,160.0,66.0,124.0,57.0,58.0,454.0
MYH3,61.0,36.0,56.0,21.0,86.0,252.0
MYH9,185.0,56.0,79.0,181.0,88.0,594.0
MYL12B,41.0,25.0,69.0,30.0,36.0,218.0
MYL6,51.0,25.0,47.0,45.0,38.0,218.0
MYLIP,150.0,30.0,31.0,14.0,86.0,297.0
MYLK,53.0,23.0,98.0,27.0,28.0,238.0
MYO18B,29.0,28.0,39.0,102.0,72.0,258.0
MYO5A,54.0,34.0,52.0,78.0,52.0,260.0
MYO7B,48.0,17.0,32.0,51.0,54.0,206.0
MYOM3,60.0,87.0,23.0,35.0,16.0,217.0
MYT1L,74.0,42.0,86.0,41.0,36.0,298.0
MYZAP,55.0,26.0,34.0,66.0,35.0,208.0
MZF1,79.0,33.0,121.0,63.0,56.0,351.0
N4BP2,58.0,32.0,21.0,28.0,54.0,203.0
N4BP3,50.0,60.0,27.0,63.0,17.0,210.0
N6AMT1,86.0,26.0,41.0,25.0,28.0,207.0
NAA10,174.0,96.0,174.0,80.0,47.0,569.0
NAA15,28.0,24.0,26.0,87.0,92.0,260.0
NAA25,70.0,45.0,29.0,64.0,18.0,244.0
NAA35,47.0,52.0,43.0,112.0,38.0,296.0
NAA40,98.0,56.0,15.0,40.0,22.0,233.0
NAA50,124.0,78.0,66.0,141.0,89.0,509.0
NAA60,55.0,18.0,27.0,44.0,74.0,214.0
NAALADL2,103.0,21.0,38.0,34.0,21.0,216.0
NACA,53.0,26.0,28.0,28.0,74.0,205.0
NACC1,41.0,33.0,62.0,62.0,38.0,261.0
NADSYN1,50.0,72.0,39.0,105.0,54.0,311.0
NAF1,56.0,27.0,91.0,33.0,68.0,283.0
NAGLU,45.0,60.0,25.0,42.0,34.0,210.0
NAP1L4,51.0,21.0,64.0,55.0,49.0,258.0
NAP1L5,100.0,38.0,25.0,49.0,26.0,246.0
NAPA,66.0,61.0,48.0,37.0,35.0,260.0
NAPG,36.0,25.0,46.0,48.0,46.0,215.0
NAPRT,83.0,25.0,43.0,45.0,33.0,234.0
NARF,83.0,27.0,44.0,44.0,26.0,240.0
NARFL,126.0,37.0,77.0,74.0,47.0,354.0
NARS,40.0,27.0,78.0,34.0,18.0,211.0
NARS2,43.0,24.0,37.0,23.0,92.0,220.0
NAT10,45.0,26.0,68.0,43.0,71.0,249.0
NAT2,46.0,49.0,39.0,42.0,37.0,215.0
NBEAL2,55.0,50.0,34.0,43.0,30.0,221.0
NBN,78.0,34.0,20.0,63.0,12.0,206.0
NBPF11,90.0,42.0,46.0,34.0,29.0,262.0
NBPF15,81.0,27.0,44.0,33.0,69.0,243.0
NBPF26,43.0,27.0,75.0,30.0,69.0,241.0
NBR1,85.0,57.0,49.0,49.0,35.0,279.0
NCALD,55.0,71.0,28.0,61.0,18.0,225.0
NCAPD2,46.0,23.0,90.0,38.0,32.0,244.0
NCAPG,88.0,55.0,74.0,26.0,31.0,284.0
NCAPH,42.0,16.0,34.0,58.0,58.0,227.0
NCBP1,125.0,25.0,59.0,53.0,85.0,348.0
NCBP2,81.0,34.0,71.0,53.0,44.0,272.0
NCBP2-AS2,39.0,53.0,59.0,98.0,22.0,279.0
NCBP3,43.0,61.0,24.0,104.0,27.0,281.0
NCCRP1,25.0,26.0,24.0,112.0,19.0,209.0
NCDN,113.0,95.0,39.0,140.0,63.0,458.0
NCK1,49.0,60.0,38.0,47.0,23.0,203.0
NCKAP1,137.0,34.0,124.0,104.0,49.0,451.0
NCKAP1L,50.0,45.0,69.0,45.0,29.0,243.0
NCL,81.0,14.0,42.0,33.0,67.0,237.0
NCOA6,32.0,45.0,38.0,31.0,52.0,202.0
NCOR1,79.0,37.0,19.0,74.0,59.0,268.0
NCSTN,48.0,22.0,49.0,28.0,58.0,210.0
NDC80,51.0,57.0,33.0,85.0,17.0,267.0
NDNL2,100.0,49.0,82.0,70.0,49.0,347.0
NDUFA10,51.0,21.0,29.0,55.0,49.0,210.0
NDUFA11,61.0,39.0,13.0,66.0,62.0,255.0
NDUFA2,76.0,114.0,40.0,53.0,29.0,318.0
NDUFA3,63.0,28.0,45.0,33.0,68.0,245.0
NDUFA5,55.0,30.0,36.0,33.0,43.0,202.0
NDUFA6,54.0,26.0,32.0,19.0,87.0,218.0
NDUFA9,39.0,29.0,47.0,24.0,134.0,266.0
NDUFAF1,80.0,20.0,34.0,74.0,72.0,278.0
NDUFB1,45.0,25.0,24.0,53.0,76.0,223.0
NDUFB11,51.0,21.0,64.0,32.0,112.0,289.0
NDUFB6,31.0,13.0,35.0,31.0,150.0,250.0
NDUFS1,42.0,40.0,36.0,50.0,74.0,235.0
NDUFS2,60.0,47.0,51.0,126.0,49.0,332.0
NDUFS5,82.0,32.0,62.0,48.0,65.0,289.0
NDUFS7,63.0,40.0,32.0,64.0,38.0,235.0
NDUFS8,121.0,66.0,48.0,197.0,147.0,572.0
NDUFV1,42.0,24.0,36.0,44.0,74.0,215.0
NECAP1,109.0,34.0,43.0,26.0,23.0,229.0
NEDD1,43.0,28.0,27.0,56.0,67.0,243.0
NEDD9,66.0,30.0,37.0,42.0,72.0,254.0
NEFH,66.0,25.0,39.0,44.0,44.0,222.0
NEFL,48.0,14.0,68.0,17.0,48.0,207.0
NELFA,115.0,30.0,35.0,64.0,119.0,353.0
NELFB,110.0,44.0,43.0,147.0,129.0,480.0
NELFCD,104.0,36.0,68.0,78.0,71.0,371.0
NELFE,41.0,14.0,38.0,52.0,72.0,223.0
NEURL2,61.0,13.0,47.0,130.0,79.0,322.0
NEUROG2,67.0,49.0,10.0,76.0,24.0,228.0
NF2,72.0,27.0,31.0,61.0,61.0,257.0
NFATC2IP,48.0,30.0,47.0,26.0,36.0,206.0
NFATC4,48.0,51.0,47.0,37.0,37.0,214.0
NFE2,60.0,21.0,57.0,24.0,50.0,218.0
NFIA,128.0,39.0,65.0,29.0,22.0,285.0
NFIL3,68.0,46.0,20.0,123.0,29.0,289.0
NFKB1,23.0,23.0,30.0,145.0,35.0,260.0
NFS1,57.0,32.0,42.0,63.0,40.0,236.0
NFYA,55.0,30.0,59.0,43.0,53.0,254.0
NFYB,91.0,27.0,71.0,24.0,45.0,262.0
NFYC,102.0,56.0,129.0,85.0,42.0,398.0
NGDN,101.0,21.0,60.0,90.0,80.0,346.0
NHLRC1,35.0,46.0,30.0,76.0,15.0,210.0
NHP2,85.0,27.0,54.0,125.0,50.0,348.0
NIFK,95.0,13.0,66.0,21.0,108.0,321.0
NINJ1,57.0,26.0,51.0,153.0,27.0,308.0
NINJ2,35.0,18.0,63.0,36.0,60.0,213.0
NIPBL,159.0,108.0,118.0,184.0,43.0,613.0
NKIRAS2,40.0,32.0,35.0,99.0,33.0,237.0
NKRF,48.0,16.0,50.0,33.0,59.0,212.0
NKX2-1,51.0,20.0,78.0,42.0,28.0,215.0
NLE1,153.0,47.0,85.0,75.0,122.0,474.0
NLGN4X,56.0,50.0,45.0,52.0,33.0,234.0
NLRP2,89.0,65.0,81.0,104.0,57.0,407.0
NMD3,104.0,24.0,67.0,37.0,67.0,305.0
NMI,50.0,26.0,27.0,76.0,27.0,210.0
NMUR1,64.0,18.0,48.0,98.0,16.0,248.0
NMUR2,46.0,37.0,35.0,45.0,34.0,205.0
NOA1,29.0,54.0,19.0,55.0,40.0,202.0
NOB1,128.0,32.0,72.0,56.0,50.0,347.0
NOC4L,127.0,82.0,62.0,157.0,98.0,529.0
NOCT,57.0,64.0,37.0,99.0,39.0,290.0
NOL10,125.0,60.0,201.0,121.0,158.0,637.0
NOL6,213.0,36.0,197.0,124.0,167.0,724.0
NOL7,94.0,31.0,60.0,44.0,24.0,256.0
NOL8,109.0,32.0,29.0,19.0,105.0,300.0
NOLC1,54.0,16.0,63.0,25.0,24.0,202.0
NOM1,53.0,17.0,73.0,26.0,84.0,252.0
NOMO1,51.0,12.0,47.0,42.0,107.0,270.0
NONO,67.0,15.0,30.0,28.0,55.0,204.0
NOP10,79.0,29.0,93.0,37.0,68.0,295.0
NOP14,143.0,35.0,66.0,75.0,55.0,359.0
NOP16,129.0,41.0,150.0,147.0,137.0,612.0
NOP53,73.0,33.0,43.0,33.0,44.0,237.0
NOP56,115.0,50.0,120.0,60.0,106.0,445.0
NOP58,149.0,73.0,141.0,113.0,113.0,581.0
NOSIP,63.0,20.0,59.0,82.0,131.0,363.0
NPAS4,39.0,26.0,14.0,112.0,16.0,210.0
NPC1,59.0,25.0,37.0,141.0,17.0,280.0
NPEPPS,99.0,44.0,111.0,42.0,80.0,349.0
NPIPA2,85.0,41.0,30.0,122.0,81.0,370.0
NPIPA8,68.0,104.0,72.0,54.0,24.0,314.0
NPIPB4,46.0,47.0,26.0,28.0,36.0,203.0
NPIPB6,61.0,22.0,145.0,51.0,52.0,342.0
NPLOC4,93.0,57.0,57.0,20.0,22.0,251.0
NPM1,50.0,17.0,62.0,91.0,25.0,248.0
NPTN,43.0,45.0,58.0,31.0,33.0,214.0
NR2E3,42.0,34.0,51.0,57.0,21.0,211.0
NRARP,80.0,24.0,28.0,49.0,26.0,214.0
NRBP1,207.0,119.0,66.0,32.0,33.0,438.0
NRD1,48.0,23.0,40.0,73.0,26.0,203.0
NRF1,48.0,22.0,77.0,49.0,92.0,273.0
NRIP3,87.0,85.0,39.0,116.0,38.0,369.0
NRM,81.0,23.0,36.0,70.0,27.0,236.0
NRP1,45.0,30.0,43.0,37.0,61.0,215.0
NRTN,80.0,30.0,72.0,63.0,32.0,273.0
NSD1,117.0,41.0,46.0,52.0,60.0,312.0
NSD3,103.0,46.0,39.0,72.0,54.0,315.0
NSF,75.0,97.0,93.0,88.0,53.0,404.0
NSFL1C,97.0,23.0,34.0,41.0,18.0,207.0
NSMCE4A,76.0,44.0,53.0,22.0,29.0,229.0
NT5C1B,63.0,74.0,46.0,50.0,28.0,260.0
NT5C3B,51.0,21.0,91.0,61.0,62.0,281.0
NT5DC2,42.0,30.0,62.0,41.0,28.0,203.0
NUBP2,46.0,35.0,37.0,51.0,59.0,226.0
NUDCD3,88.0,31.0,41.0,168.0,36.0,373.0
NUDT1,64.0,28.0,37.0,80.0,26.0,239.0
NUDT10,52.0,33.0,53.0,24.0,32.0,211.0
NUDT16,65.0,26.0,71.0,112.0,77.0,360.0
NUDT19,70.0,41.0,31.0,105.0,36.0,288.0
NUDT21,121.0,66.0,87.0,81.0,43.0,387.0
NUDT8,64.0,52.0,20.0,132.0,34.0,312.0
NUF2,45.0,31.0,48.0,68.0,34.0,232.0
NUFIP1,92.0,28.0,49.0,66.0,18.0,249.0
NUFIP2,42.0,40.0,76.0,63.0,30.0,260.0
NUP107,40.0,15.0,27.0,31.0,110.0,220.0
NUP133,75.0,39.0,52.0,56.0,53.0,283.0
NUP160,80.0,29.0,37.0,47.0,33.0,236.0
NUP188,34.0,35.0,104.0,114.0,22.0,314.0
NUP214,48.0,14.0,68.0,47.0,33.0,216.0
NUP35,78.0,51.0,32.0,35.0,25.0,225.0
NUP37,80.0,66.0,43.0,98.0,69.0,355.0
NUP43,36.0,22.0,79.0,41.0,58.0,257.0
NUP50,59.0,21.0,61.0,37.0,37.0,221.0
NUP54,47.0,32.0,43.0,44.0,62.0,211.0
NUP58,27.0,19.0,28.0,104.0,19.0,203.0
NUP62,133.0,45.0,118.0,109.0,78.0,486.0
NUP85,118.0,44.0,52.0,88.0,61.0,388.0
NUP88,47.0,29.0,48.0,32.0,56.0,219.0
NUP93,57.0,28.0,55.0,43.0,51.0,244.0
NUS1,71.0,97.0,54.0,41.0,65.0,326.0
NUTM2G,46.0,32.0,32.0,82.0,51.0,247.0
NVL,194.0,62.0,137.0,62.0,66.0,521.0
NXT1,132.0,45.0,102.0,158.0,89.0,497.0
NXT2,89.0,17.0,38.0,18.0,71.0,239.0
OCLM,53.0,32.0,39.0,63.0,42.0,254.0
ODF3L1,52.0,40.0,25.0,83.0,46.0,248.0
OGDH,45.0,26.0,61.0,38.0,79.0,230.0
OGT,45.0,28.0,42.0,68.0,64.0,234.0
OIP5,51.0,45.0,50.0,135.0,26.0,305.0
OLIG3,102.0,48.0,75.0,67.0,32.0,324.0
OPLAH,87.0,42.0,92.0,106.0,107.0,442.0
OPN3,62.0,48.0,34.0,93.0,31.0,267.0
OR1F1,65.0,70.0,28.0,43.0,36.0,241.0
OR2B6,123.0,78.0,22.0,89.0,26.0,334.0
OR4F16,43.0,28.0,56.0,64.0,38.0,240.0
OR4K3,35.0,80.0,22.0,100.0,17.0,253.0
OR52E1,42.0,26.0,54.0,54.0,25.0,208.0
OR6B2,59.0,48.0,40.0,30.0,26.0,205.0
OR7C1,34.0,67.0,20.0,48.0,57.0,211.0
ORAI1,95.0,50.0,39.0,37.0,61.0,288.0
ORAOV1,120.0,42.0,55.0,38.0,24.0,255.0
ORC1,48.0,35.0,86.0,38.0,43.0,262.0
ORC6,58.0,54.0,112.0,93.0,23.0,330.0
ORMDL1,51.0,39.0,24.0,87.0,29.0,224.0
ORMDL2,44.0,25.0,54.0,36.0,51.0,215.0
OSBP,62.0,83.0,93.0,56.0,23.0,324.0
OSBPL3,54.0,53.0,66.0,45.0,24.0,237.0
OSBPL7,65.0,31.0,45.0,66.0,66.0,273.0
OSBPL9,64.0,73.0,26.0,101.0,12.0,270.0
OSCP1,52.0,52.0,58.0,44.0,31.0,256.0
OTUB1,21.0,29.0,93.0,26.0,50.0,215.0
OTUD5,72.0,40.0,34.0,42.0,84.0,274.0
OVGP1,52.0,45.0,29.0,131.0,49.0,304.0
OVOL2,33.0,50.0,17.0,65.0,24.0,202.0
OXLD1,64.0,26.0,51.0,66.0,31.0,257.0
P2RX1,24.0,20.0,73.0,101.0,26.0,253.0
P2RX4,49.0,31.0,30.0,103.0,61.0,278.0
P2RY6,62.0,25.0,30.0,39.0,68.0,239.0
P3H3,24.0,13.0,47.0,60.0,66.0,207.0
P4HB,114.0,76.0,35.0,83.0,64.0,380.0
PABPC1,60.0,44.0,47.0,111.0,75.0,331.0
PACSIN3,55.0,70.0,28.0,57.0,66.0,275.0
PAFAH1B2,63.0,30.0,26.0,75.0,43.0,232.0
PAFAH2,95.0,61.0,28.0,48.0,23.0,249.0
PAICS,135.0,38.0,106.0,152.0,51.0,449.0
PAIP1,68.0,41.0,62.0,63.0,76.0,298.0
PAK1IP1,67.0,39.0,115.0,144.0,48.0,417.0
PAK2,136.0,50.0,168.0,164.0,59.0,585.0
PAK6,52.0,52.0,44.0,110.0,29.0,280.0
PAK7,46.0,27.0,44.0,26.0,48.0,215.0
PAM,129.0,101.0,26.0,87.0,17.0,368.0
PANK2,113.0,94.0,22.0,88.0,14.0,330.0
PANX1,38.0,32.0,51.0,60.0,32.0,220.0
PAOX,53.0,23.0,42.0,51.0,36.0,212.0
PAPPA,52.0,28.0,41.0,25.0,50.0,211.0
PARL,87.0,38.0,112.0,62.0,53.0,352.0
PARP16,121.0,49.0,44.0,55.0,69.0,339.0
PARS2,45.0,30.0,75.0,35.0,20.0,211.0
PATJ,59.0,34.0,42.0,50.0,27.0,234.0
PAWR,161.0,39.0,61.0,105.0,139.0,514.0
PAXBP1,52.0,52.0,72.0,43.0,13.0,233.0
PAXIP1,106.0,29.0,56.0,71.0,101.0,357.0
PBRM1,115.0,45.0,155.0,49.0,98.0,446.0
PCBP1,88.0,35.0,24.0,35.0,23.0,211.0
PCBP2,66.0,26.0,81.0,74.0,29.0,280.0
PCDHGA9,44.0,36.0,56.0,118.0,16.0,254.0
PCDHGB6,112.0,37.0,54.0,31.0,82.0,329.0
PCF11,72.0,31.0,83.0,41.0,46.0,290.0
PCGF1,27.0,25.0,22.0,132.0,57.0,271.0
PCID2,55.0,27.0,89.0,63.0,25.0,257.0
PCNA,46.0,35.0,57.0,62.0,65.0,271.0
PDAP1,131.0,48.0,37.0,87.0,31.0,335.0
PDCD10,55.0,27.0,56.0,48.0,77.0,254.0
PDCD11,121.0,40.0,92.0,60.0,97.0,397.0
PDCD2,202.0,54.0,154.0,141.0,163.0,692.0
PDCD6,65.0,38.0,35.0,25.0,50.0,224.0
PDCD6IP,87.0,32.0,39.0,81.0,17.0,285.0
PDCD7,66.0,28.0,61.0,32.0,45.0,241.0
PDCL,59.0,17.0,34.0,62.0,50.0,249.0
PDE10A,47.0,35.0,62.0,66.0,46.0,246.0
PDE1A,44.0,19.0,58.0,122.0,19.0,274.0
PDE1B,57.0,90.0,20.0,65.0,18.0,249.0
PDE1C,67.0,25.0,39.0,50.0,24.0,206.0
PDE2A,53.0,29.0,48.0,27.0,151.0,294.0
PDE3A,52.0,51.0,26.0,68.0,23.0,223.0
PDF,36.0,29.0,35.0,44.0,46.0,204.0
PDHA1,53.0,22.0,25.0,39.0,116.0,258.0
PDHX,39.0,20.0,32.0,27.0,86.0,210.0
PDIA2,63.0,58.0,45.0,182.0,62.0,412.0
PDIA4,96.0,50.0,16.0,90.0,22.0,285.0
PDIA5,102.0,69.0,31.0,41.0,17.0,253.0
PDLIM2,54.0,46.0,58.0,57.0,60.0,274.0
PDLIM4,91.0,52.0,54.0,47.0,34.0,290.0
PDP2,78.0,40.0,59.0,38.0,55.0,271.0
PDPN,41.0,75.0,22.0,60.0,15.0,212.0
PDRG1,46.0,36.0,51.0,75.0,34.0,239.0
PDSS1,61.0,18.0,59.0,30.0,141.0,306.0
PDZD11,66.0,42.0,36.0,84.0,18.0,247.0
PECAM1,55.0,34.0,24.0,77.0,22.0,218.0
PELP1,41.0,26.0,76.0,20.0,39.0,221.0
PEMT,80.0,50.0,46.0,142.0,60.0,388.0
PER1,87.0,49.0,46.0,114.0,45.0,343.0
PES1,51.0,36.0,53.0,24.0,26.0,203.0
PET100,69.0,74.0,33.0,91.0,21.0,297.0
PEX11G,58.0,15.0,28.0,59.0,41.0,207.0
PEX13,45.0,24.0,23.0,71.0,39.0,202.0
PEX16,49.0,23.0,43.0,98.0,116.0,321.0
PFDN2,49.0,16.0,50.0,31.0,75.0,228.0
PFDN6,68.0,17.0,58.0,31.0,111.0,268.0
PFKL,46.0,72.0,30.0,62.0,22.0,235.0
PFKP,45.0,53.0,26.0,61.0,18.0,203.0
PFN1,97.0,34.0,70.0,44.0,53.0,298.0
PGAM1,103.0,82.0,41.0,79.0,36.0,342.0
PGBD3,29.0,13.0,111.0,32.0,28.0,225.0
PGD,58.0,45.0,75.0,43.0,67.0,314.0
PGGT1B,63.0,25.0,63.0,62.0,54.0,289.0
PGM5,37.0,57.0,43.0,48.0,61.0,261.0
PGPEP1,34.0,29.0,15.0,134.0,8.0,211.0
PGPEP1L,70.0,53.0,41.0,54.0,33.0,252.0
PHB,121.0,63.0,72.0,146.0,122.0,518.0
PHB2,114.0,69.0,84.0,108.0,43.0,431.0
PHC3,80.0,52.0,45.0,27.0,39.0,247.0
PHF12,38.0,22.0,117.0,31.0,23.0,238.0
PHF20L1,35.0,57.0,19.0,76.0,18.0,209.0
PHF23,66.0,44.0,54.0,106.0,20.0,301.0
PHF5A,149.0,26.0,74.0,184.0,86.0,502.0
PHF6,57.0,18.0,21.0,84.0,22.0,209.0
PHF7,48.0,24.0,54.0,23.0,56.0,204.0
PHF8,92.0,46.0,9.0,35.0,17.0,205.0
PHGR1,48.0,50.0,69.0,44.0,23.0,224.0
PI4K2B,85.0,35.0,36.0,47.0,48.0,253.0
PIAS1,76.0,43.0,37.0,105.0,103.0,351.0
PICALM,64.0,24.0,66.0,31.0,85.0,282.0
PIGS,50.0,29.0,42.0,57.0,41.0,231.0
PIGV,85.0,17.0,24.0,41.0,51.0,233.0
PIK3R2,47.0,23.0,61.0,38.0,23.0,217.0
PIK3R4,67.0,21.0,45.0,35.0,67.0,237.0
PIN1,65.0,39.0,36.0,84.0,52.0,270.0
PITPNM3,61.0,95.0,52.0,17.0,15.0,251.0
PITRM1,102.0,37.0,57.0,64.0,49.0,304.0
PKM,38.0,26.0,35.0,35.0,75.0,222.0
PKN1,49.0,93.0,32.0,130.0,16.0,306.0
PKN2,34.0,18.0,18.0,76.0,80.0,224.0
PKP4,45.0,18.0,20.0,101.0,22.0,209.0
PLA2G10,63.0,33.0,25.0,44.0,21.0,204.0
PLA2G12A,73.0,16.0,32.0,100.0,25.0,242.0
PLAC1,63.0,28.0,44.0,67.0,33.0,238.0
PLAC8,54.0,34.0,20.0,58.0,23.0,205.0
PLBD2,25.0,69.0,26.0,89.0,18.0,224.0
PLCB1,45.0,31.0,60.0,51.0,28.0,232.0
PLCH1,88.0,29.0,36.0,53.0,31.0,242.0
PLCL1,66.0,24.0,75.0,27.0,32.0,227.0
PLEC,40.0,19.0,59.0,61.0,28.0,225.0
PLEK2,75.0,82.0,26.0,61.0,19.0,280.0
PLEKHF1,38.0,23.0,60.0,114.0,42.0,277.0
PLEKHG4B,49.0,21.0,64.0,35.0,55.0,228.0
PLEKHM3,69.0,39.0,34.0,46.0,33.0,212.0
PLEKHN1,91.0,32.0,43.0,29.0,27.0,226.0
PLK4,63.0,30.0,30.0,61.0,37.0,233.0
PLPP3,66.0,24.0,56.0,34.0,38.0,229.0
PLPP7,58.0,68.0,42.0,52.0,62.0,290.0
PLPPR3,108.0,46.0,97.0,49.0,29.0,347.0
PLSCR1,59.0,76.0,47.0,89.0,22.0,292.0
PLSCR3,37.0,33.0,21.0,86.0,31.0,205.0
PLXDC2,66.0,15.0,36.0,57.0,58.0,229.0
PLXNB2,51.0,38.0,16.0,76.0,70.0,255.0
PM20D2,26.0,48.0,37.0,74.0,21.0,208.0
PMAIP1,91.0,58.0,39.0,121.0,32.0,346.0
PML,34.0,25.0,84.0,72.0,20.0,227.0
PMM2,21.0,53.0,30.0,92.0,11.0,213.0
PMP22,50.0,44.0,20.0,122.0,18.0,257.0
PMPCA,73.0,51.0,56.0,63.0,34.0,271.0
PMPCB,89.0,37.0,104.0,92.0,19.0,345.0
PMVK,42.0,30.0,43.0,38.0,80.0,231.0
PNISR,114.0,29.0,84.0,76.0,34.0,320.0
PNKD,58.0,19.0,61.0,46.0,30.0,217.0
PNO1,195.0,121.0,96.0,155.0,151.0,724.0
POC1A,63.0,101.0,23.0,42.0,29.0,252.0
PODNL1,45.0,65.0,90.0,67.0,41.0,310.0
PODXL2,95.0,24.0,27.0,49.0,38.0,237.0
POFUT1,23.0,27.0,32.0,109.0,22.0,210.0
POLA1,112.0,80.0,88.0,76.0,45.0,410.0
POLA2,65.0,23.0,65.0,123.0,23.0,296.0
POLD1,105.0,61.0,220.0,90.0,83.0,549.0
POLD2,183.0,141.0,220.0,146.0,85.0,774.0
POLD3,93.0,47.0,155.0,59.0,48.0,396.0
POLE,156.0,81.0,198.0,56.0,64.0,542.0
POLE2,39.0,24.0,111.0,58.0,27.0,271.0
POLE3,49.0,13.0,52.0,38.0,53.0,210.0
POLR1A,95.0,37.0,98.0,50.0,24.0,315.0
POLR1B,151.0,54.0,138.0,51.0,50.0,444.0
POLR1D,106.0,38.0,89.0,32.0,98.0,363.0
POLR1E,74.0,39.0,116.0,55.0,46.0,325.0
POLR2B,28.0,16.0,66.0,104.0,24.0,250.0
POLR2C,47.0,23.0,59.0,41.0,22.0,208.0
POLR2E,118.0,30.0,50.0,157.0,139.0,483.0
POLR2F,94.0,44.0,68.0,66.0,62.0,328.0
POLR2J,81.0,39.0,40.0,34.0,134.0,330.0
POLR2J3,73.0,45.0,54.0,58.0,38.0,267.0
POLR2K,61.0,36.0,42.0,37.0,46.0,217.0
POLR2L,122.0,51.0,26.0,30.0,42.0,276.0
POLR3A,81.0,46.0,151.0,87.0,51.0,411.0
POLR3D,85.0,117.0,43.0,67.0,59.0,367.0
POLR3H,37.0,56.0,46.0,21.0,60.0,217.0
POLR3K,67.0,30.0,56.0,53.0,63.0,269.0
POMGNT1,78.0,45.0,15.0,46.0,16.0,214.0
PON1,32.0,83.0,26.0,105.0,15.0,259.0
POP1,68.0,23.0,107.0,42.0,38.0,280.0
POP4,177.0,35.0,180.0,81.0,91.0,586.0
POP5,85.0,40.0,96.0,48.0,117.0,388.0
POP7,157.0,73.0,100.0,140.0,98.0,567.0
POR,46.0,33.0,100.0,32.0,66.0,286.0
POTEA,69.0,39.0,62.0,42.0,19.0,227.0
POTEE,61.0,30.0,33.0,74.0,45.0,245.0
POTEG,70.0,86.0,40.0,68.0,19.0,291.0
POU6F1,52.0,23.0,42.0,108.0,30.0,247.0
PPAN-P2RY11,86.0,23.0,44.0,43.0,29.0,219.0
PPAP2B,61.0,48.0,49.0,51.0,25.0,239.0
PPAPDC3,67.0,41.0,55.0,40.0,40.0,241.0
PPARD,57.0,41.0,22.0,40.0,69.0,219.0
PPDPF,40.0,27.0,72.0,28.0,25.0,214.0
PPFIA1,124.0,22.0,61.0,52.0,119.0,380.0
PPFIBP1,30.0,29.0,29.0,80.0,70.0,236.0
PPIL2,106.0,40.0,18.0,62.0,41.0,276.0
PPM1D,72.0,29.0,124.0,38.0,17.0,288.0
PPM1H,60.0,73.0,22.0,104.0,50.0,306.0
PPP1CA,86.0,26.0,72.0,77.0,118.0,371.0
PPP1CB,40.0,25.0,30.0,27.0,90.0,210.0
PPP1R11,71.0,100.0,45.0,192.0,36.0,427.0
PPP1R12A,61.0,37.0,39.0,33.0,50.0,236.0
PPP1R1B,67.0,27.0,51.0,48.0,44.0,236.0
PPP2CA,85.0,33.0,47.0,129.0,36.0,337.0
PPP2R1A,77.0,25.0,43.0,67.0,55.0,284.0
PPP2R1B,44.0,40.0,63.0,60.0,22.0,235.0
PPP2R3C,90.0,13.0,62.0,52.0,127.0,332.0
PPP2R5A,35.0,34.0,78.0,39.0,16.0,204.0
PPP2R5C,41.0,30.0,35.0,56.0,81.0,255.0
PPP4C,62.0,55.0,126.0,76.0,51.0,344.0
PPP4R3B,71.0,50.0,74.0,79.0,58.0,356.0
PPP4R4,98.0,40.0,27.0,28.0,35.0,232.0
PPP6C,88.0,47.0,112.0,108.0,155.0,481.0
PPP6R3,77.0,26.0,89.0,55.0,41.0,281.0
PPRC1,57.0,34.0,117.0,73.0,96.0,385.0
PPTC7,36.0,21.0,90.0,36.0,22.0,223.0
PRC1,86.0,65.0,89.0,54.0,42.0,355.0
PRCC,55.0,44.0,43.0,34.0,45.0,250.0
PRDM1,36.0,36.0,21.0,51.0,67.0,212.0
PREB,52.0,32.0,49.0,73.0,81.0,290.0
PRELID3B,142.0,31.0,55.0,141.0,47.0,407.0
PRICKLE2,51.0,37.0,26.0,90.0,19.0,233.0
PRICKLE3,64.0,51.0,31.0,71.0,52.0,273.0
PRIM1,190.0,101.0,191.0,115.0,63.0,656.0
PRIM2,122.0,87.0,183.0,219.0,63.0,642.0
PRKAG1,82.0,33.0,37.0,37.0,40.0,241.0
PRKCI,56.0,29.0,54.0,31.0,44.0,210.0
PRMT1,51.0,22.0,122.0,75.0,29.0,281.0
PRMT5,43.0,36.0,126.0,103.0,62.0,375.0
PRMT7,51.0,55.0,34.0,69.0,23.0,233.0
PRMT9,57.0,27.0,28.0,53.0,55.0,227.0
PROB1,71.0,36.0,28.0,76.0,19.0,245.0
PROCA1,42.0,19.0,61.0,55.0,44.0,222.0
PROCR,93.0,22.0,30.0,116.0,45.0,305.0
PROM2,69.0,26.0,29.0,48.0,23.0,205.0
