Gene,Mito,ConA,DAPI,WGA,Phalloidin,Sum
KCNK18,31.0,14.0,8.0,20.0,12.0,93.0
KCNK9,42.0,15.0,16.0,15.0,21.0,117.0
KCNN2,53.0,17.0,48.0,17.0,24.0,162.0
KCNQ3,42.0,26.0,25.0,51.0,32.0,196.0
KCNV1,30.0,23.0,26.0,19.0,19.0,128.0
KCTD8,19.0,13.0,13.0,19.0,37.0,105.0
KDM4E,20.0,11.0,66.0,10.0,10.0,141.0
KEL,37.0,41.0,13.0,75.0,29.0,197.0
KERA,13.0,12.0,23.0,7.0,12.0,69.0
KHDC3L,58.0,46.0,29.0,77.0,18.0,224.0
KHDRBS2,16.0,9.0,13.0,17.0,17.0,83.0
KIAA1210,22.0,24.0,9.0,18.0,13.0,93.0
KIAA2012,38.0,17.0,28.0,46.0,12.0,140.0
KIF19,26.0,24.0,21.0,18.0,22.0,118.0
KIF25,32.0,23.0,18.0,24.0,13.0,120.0
KIF2B,25.0,11.0,16.0,21.0,25.0,107.0
KIF6,33.0,12.0,36.0,27.0,14.0,112.0
KIR2DL1,66.0,50.0,27.0,38.0,12.0,202.0
KIR3DL1,26.0,17.0,16.0,16.0,12.0,86.0
KIR3DL2,47.0,17.0,24.0,43.0,54.0,183.0
KIR3DL3,44.0,21.0,19.0,29.0,25.0,155.0
KIRREL2,23.0,10.0,13.0,26.0,21.0,96.0
KISS1,30.0,25.0,54.0,29.0,36.0,171.0
KL,18.0,18.0,33.0,13.0,18.0,107.0
KLF15,30.0,17.0,31.0,28.0,18.0,135.0
KLF18,91.0,102.0,65.0,143.0,25.0,411.0
KLHDC7B,85.0,15.0,20.0,15.0,19.0,163.0
KLHL14,22.0,22.0,20.0,28.0,28.0,126.0
KLHL33,31.0,9.0,29.0,11.0,24.0,113.0
KLHL34,39.0,28.0,27.0,15.0,14.0,132.0
KLHL40,35.0,14.0,12.0,36.0,12.0,119.0
KLK12,23.0,18.0,18.0,17.0,19.0,99.0
KLK13,21.0,22.0,18.0,34.0,11.0,111.0
KLK15,33.0,57.0,35.0,148.0,39.0,309.0
KLK2,32.0,10.0,29.0,16.0,20.0,122.0
KLK4,22.0,16.0,12.0,19.0,16.0,91.0
KLK7,26.0,14.0,17.0,26.0,22.0,105.0
KLK8,39.0,16.0,15.0,63.0,42.0,180.0
KLK9,32.0,18.0,23.0,17.0,18.0,119.0
KLRB1,27.0,10.0,22.0,16.0,19.0,102.0
KLRC1,22.0,19.0,20.0,19.0,54.0,131.0
KLRF1,20.0,19.0,29.0,22.0,22.0,134.0
KLRF2,26.0,9.0,19.0,27.0,15.0,104.0
KNCN,17.0,13.0,13.0,15.0,14.0,76.0
KNG1,87.0,34.0,63.0,30.0,70.0,290.0
KPRP,31.0,10.0,24.0,16.0,48.0,141.0
KRBOX1,20.0,12.0,14.0,14.0,11.0,79.0
KRT1,46.0,16.0,22.0,30.0,23.0,135.0
KRT2,39.0,23.0,58.0,48.0,32.0,192.0
KRT24,29.0,17.0,33.0,26.0,24.0,134.0
KRT25,48.0,30.0,85.0,86.0,36.0,301.0
KRT26,21.0,27.0,23.0,30.0,11.0,118.0
KRT27,80.0,69.0,47.0,89.0,32.0,299.0
KRT28,20.0,21.0,23.0,10.0,17.0,90.0
KRT31,37.0,30.0,43.0,27.0,32.0,180.0
KRT32,38.0,43.0,14.0,31.0,14.0,131.0
KRT33A,30.0,11.0,59.0,36.0,18.0,163.0
KRT33B,49.0,21.0,27.0,31.0,30.0,165.0
KRT35,32.0,15.0,25.0,20.0,17.0,111.0
KRT37,31.0,17.0,17.0,17.0,18.0,101.0
KRT38,25.0,15.0,18.0,14.0,23.0,102.0
KRT6C,36.0,21.0,12.0,37.0,21.0,136.0
KRT71,25.0,10.0,15.0,38.0,64.0,154.0
KRT73,35.0,20.0,27.0,32.0,20.0,132.0
KRT74,46.0,23.0,41.0,23.0,16.0,162.0
KRT75,30.0,18.0,16.0,32.0,16.0,119.0
KRT76,64.0,22.0,26.0,21.0,13.0,159.0
KRT77,29.0,15.0,34.0,31.0,22.0,142.0
KRT84,103.0,71.0,29.0,28.0,30.0,265.0
KRT85,39.0,23.0,30.0,48.0,24.0,171.0
KRTAP1-1,71.0,32.0,40.0,52.0,27.0,235.0
KRTAP1-3,34.0,30.0,40.0,54.0,18.0,186.0
KRTAP1-4,34.0,34.0,24.0,64.0,65.0,222.0
KRTAP1-5,31.0,19.0,21.0,23.0,15.0,118.0
KRTAP10-1,29.0,12.0,29.0,22.0,31.0,133.0
KRTAP10-10,18.0,15.0,16.0,14.0,22.0,84.0
KRTAP10-11,28.0,13.0,33.0,51.0,16.0,152.0
KRTAP10-12,44.0,18.0,39.0,30.0,24.0,162.0
KRTAP10-2,25.0,10.0,23.0,13.0,25.0,99.0
KRTAP10-3,24.0,23.0,43.0,26.0,19.0,153.0
KRTAP10-4,20.0,13.0,53.0,22.0,15.0,133.0
KRTAP10-5,29.0,15.0,34.0,31.0,25.0,141.0
KRTAP10-6,18.0,9.0,17.0,11.0,12.0,83.0
KRTAP10-7,40.0,22.0,15.0,16.0,20.0,117.0
KRTAP10-8,32.0,11.0,17.0,34.0,23.0,125.0
KRTAP10-9,82.0,72.0,33.0,71.0,18.0,279.0
KRTAP11-1,26.0,17.0,14.0,14.0,17.0,92.0
KRTAP12-1,30.0,17.0,36.0,44.0,29.0,167.0
KRTAP12-2,20.0,12.0,25.0,17.0,27.0,103.0
KRTAP12-3,30.0,23.0,18.0,19.0,12.0,115.0
KRTAP12-4,42.0,21.0,22.0,96.0,73.0,258.0
KRTAP13-1,33.0,18.0,24.0,9.0,25.0,106.0
KRTAP13-2,21.0,13.0,15.0,15.0,14.0,93.0
KRTAP13-3,38.0,26.0,9.0,41.0,17.0,147.0
KRTAP13-4,22.0,20.0,10.0,26.0,17.0,108.0
KRTAP15-1,46.0,22.0,11.0,20.0,16.0,134.0
KRTAP16-1,80.0,41.0,22.0,23.0,43.0,217.0
KRTAP17-1,23.0,30.0,36.0,30.0,17.0,144.0
KRTAP19-1,32.0,17.0,15.0,39.0,31.0,154.0
KRTAP19-2,22.0,17.0,39.0,15.0,20.0,111.0
KRTAP19-3,24.0,15.0,42.0,23.0,13.0,128.0
KRTAP19-4,14.0,12.0,9.0,26.0,13.0,81.0
KRTAP19-5,25.0,28.0,18.0,16.0,13.0,108.0
KRTAP19-6,50.0,29.0,18.0,15.0,23.0,145.0
KRTAP19-7,27.0,35.0,22.0,16.0,28.0,130.0
KRTAP19-8,25.0,25.0,20.0,36.0,17.0,127.0
KRTAP2-1,36.0,20.0,19.0,24.0,11.0,123.0
KRTAP2-2,17.0,16.0,32.0,28.0,20.0,117.0
KRTAP2-4,27.0,15.0,8.0,9.0,14.0,79.0
KRTAP20-1,23.0,13.0,15.0,15.0,17.0,91.0
KRTAP20-2,11.0,16.0,14.0,11.0,29.0,88.0
KRTAP20-4,14.0,9.0,14.0,22.0,11.0,89.0
KRTAP21-1,30.0,14.0,13.0,13.0,13.0,83.0
KRTAP21-2,22.0,9.0,28.0,15.0,31.0,107.0
KRTAP21-3,24.0,14.0,15.0,17.0,13.0,81.0
KRTAP22-1,64.0,45.0,28.0,44.0,45.0,229.0
KRTAP22-2,35.0,17.0,47.0,27.0,13.0,153.0
KRTAP24-1,25.0,14.0,32.0,23.0,17.0,129.0
KRTAP25-1,21.0,8.0,30.0,20.0,19.0,114.0
KRTAP26-1,28.0,21.0,35.0,59.0,21.0,173.0
KRTAP27-1,28.0,20.0,13.0,36.0,23.0,123.0
KRTAP29-1,22.0,11.0,13.0,37.0,16.0,97.0
KRTAP3-1,73.0,18.0,30.0,37.0,19.0,185.0
KRTAP3-2,23.0,17.0,13.0,16.0,17.0,91.0
KRTAP3-3,19.0,15.0,23.0,34.0,13.0,115.0
KRTAP4-1,32.0,17.0,33.0,28.0,28.0,138.0
KRTAP4-11,21.0,16.0,13.0,13.0,27.0,89.0
KRTAP4-12,22.0,17.0,16.0,12.0,20.0,95.0
KRTAP4-2,16.0,11.0,12.0,17.0,13.0,76.0
KRTAP4-3,36.0,13.0,40.0,22.0,34.0,164.0
KRTAP4-4,40.0,19.0,20.0,39.0,41.0,162.0
KRTAP4-5,42.0,16.0,60.0,30.0,19.0,178.0
KRTAP4-6,46.0,29.0,16.0,23.0,17.0,136.0
KRTAP4-7,45.0,14.0,17.0,22.0,15.0,125.0
KRTAP4-8,41.0,27.0,13.0,65.0,27.0,178.0
KRTAP4-9,127.0,40.0,29.0,31.0,55.0,285.0
KRTAP5-10,28.0,21.0,21.0,65.0,14.0,154.0
KRTAP5-11,49.0,41.0,38.0,47.0,43.0,232.0
KRTAP5-2,28.0,18.0,23.0,15.0,31.0,117.0
KRTAP5-3,23.0,14.0,36.0,23.0,29.0,141.0
KRTAP5-4,18.0,20.0,15.0,36.0,29.0,124.0
KRTAP5-5,19.0,10.0,13.0,11.0,15.0,74.0
KRTAP5-6,41.0,32.0,25.0,53.0,40.0,199.0
KRTAP5-7,48.0,21.0,29.0,27.0,24.0,159.0
KRTAP5-8,27.0,20.0,23.0,17.0,16.0,111.0
KRTAP5-9,23.0,28.0,13.0,25.0,22.0,119.0
KRTAP6-1,27.0,38.0,12.0,40.0,29.0,147.0
KRTAP6-2,39.0,21.0,31.0,61.0,13.0,170.0
KRTAP6-3,52.0,22.0,21.0,55.0,13.0,164.0
KRTAP7-1,57.0,17.0,18.0,24.0,35.0,159.0
KRTAP8-1,39.0,13.0,14.0,23.0,23.0,122.0
KRTAP9-1,28.0,28.0,31.0,20.0,22.0,130.0
KRTAP9-2,31.0,12.0,53.0,41.0,22.0,168.0
KRTAP9-3,27.0,28.0,9.0,25.0,15.0,105.0
KRTAP9-4,34.0,15.0,17.0,23.0,23.0,116.0
KRTAP9-6,41.0,24.0,21.0,39.0,19.0,151.0
KRTAP9-7,24.0,14.0,18.0,33.0,18.0,108.0
KRTAP9-8,39.0,17.0,28.0,17.0,19.0,116.0
KRTAP9-9,43.0,15.0,24.0,38.0,22.0,149.0
KRTDAP,29.0,19.0,62.0,20.0,17.0,162.0
KSR2,61.0,33.0,18.0,75.0,21.0,210.0
KY,42.0,37.0,37.0,30.0,18.0,165.0
L1TD1,36.0,38.0,48.0,90.0,24.0,218.0
LACRT,33.0,17.0,11.0,27.0,20.0,116.0
LACTBL1,23.0,33.0,17.0,19.0,18.0,117.0
LAIR2,42.0,26.0,25.0,43.0,15.0,143.0
LALBA,44.0,11.0,26.0,18.0,30.0,127.0
LAMB4,48.0,17.0,42.0,45.0,31.0,194.0
LARGE1,72.0,18.0,45.0,44.0,33.0,212.0
LAX1,60.0,38.0,18.0,21.0,14.0,159.0
LCE1A,32.0,17.0,16.0,13.0,14.0,101.0
LCE1B,32.0,14.0,18.0,37.0,17.0,138.0
LCE1C,32.0,23.0,19.0,36.0,28.0,155.0
LCE1D,21.0,14.0,25.0,22.0,42.0,129.0
LCE1E,38.0,28.0,27.0,23.0,20.0,136.0
LCE1F,33.0,14.0,23.0,20.0,16.0,126.0
LCE2A,35.0,24.0,13.0,103.0,64.0,243.0
LCE2B,33.0,15.0,20.0,23.0,80.0,171.0
LCE2C,12.0,7.0,5.0,12.0,10.0,49.0
LCE2D,27.0,31.0,21.0,46.0,18.0,165.0
LCE3A,46.0,21.0,24.0,26.0,21.0,148.0
LCE3B,32.0,38.0,15.0,26.0,14.0,130.0
LCE3C,39.0,18.0,19.0,21.0,19.0,121.0
LCE3D,28.0,18.0,30.0,29.0,19.0,137.0
LCE3E,38.0,19.0,30.0,128.0,36.0,251.0
LCE4A,18.0,12.0,11.0,30.0,10.0,86.0
LCE5A,33.0,17.0,42.0,19.0,28.0,156.0
LCE6A,39.0,18.0,23.0,22.0,34.0,141.0
LCK,37.0,12.0,46.0,14.0,14.0,133.0
LCN1,23.0,16.0,14.0,19.0,18.0,112.0
LCN15,60.0,30.0,105.0,50.0,39.0,311.0
LCN6,18.0,8.0,11.0,16.0,18.0,84.0
LCN8,34.0,30.0,28.0,9.0,17.0,125.0
LCN9,28.0,12.0,20.0,49.0,14.0,129.0
LCT,41.0,19.0,16.0,33.0,16.0,126.0
LDLRAD1,56.0,33.0,23.0,36.0,15.0,169.0
LECT2,12.0,13.0,22.0,15.0,13.0,86.0
LEFTY1,35.0,18.0,38.0,14.0,23.0,139.0
LELP1,13.0,16.0,12.0,16.0,12.0,77.0
LEP,16.0,18.0,14.0,16.0,16.0,90.0
LEUTX,26.0,12.0,31.0,11.0,11.0,92.0
LEXM,5.0,3.0,2.0,4.0,7.0,21.0
LGALS12,33.0,18.0,46.0,23.0,41.0,167.0
LGALS13,54.0,20.0,27.0,23.0,17.0,149.0
LGALS14,92.0,56.0,22.0,49.0,17.0,240.0
LGALS16,47.0,46.0,21.0,68.0,12.0,204.0
LGALS2,56.0,15.0,27.0,30.0,21.0,143.0
LGALS7,40.0,20.0,32.0,55.0,78.0,222.0
LGI1,37.0,15.0,27.0,27.0,15.0,127.0
LHFPL1,35.0,18.0,47.0,70.0,50.0,233.0
LHFPL3,30.0,42.0,64.0,14.0,26.0,180.0
LHFPL4,46.0,45.0,27.0,31.0,29.0,178.0
LHX3,94.0,37.0,93.0,198.0,37.0,448.0
LILRA1,30.0,20.0,20.0,16.0,47.0,139.0
LILRA4,30.0,47.0,25.0,93.0,16.0,212.0
LILRA5,15.0,10.0,16.0,22.0,16.0,93.0
LILRB1,16.0,8.0,10.0,17.0,16.0,74.0
LILRB2,21.0,36.0,26.0,35.0,20.0,145.0
LILRB5,47.0,11.0,23.0,17.0,22.0,119.0
LIM2,28.0,17.0,13.0,32.0,15.0,110.0
LIN28A,21.0,20.0,36.0,28.0,25.0,146.0
LINC02210-CRHR1,2.0,1.0,4.0,3.0,3.0,13.0
LINGO3,37.0,16.0,21.0,17.0,16.0,117.0
LINGO4,33.0,14.0,29.0,16.0,22.0,113.0
LIPK,31.0,20.0,14.0,38.0,32.0,143.0
LIPM,29.0,20.0,49.0,27.0,19.0,157.0
LIPN,23.0,18.0,44.0,28.0,29.0,148.0
LIX1,36.0,10.0,24.0,46.0,21.0,141.0
LMAN1L,47.0,22.0,42.0,54.0,21.0,190.0
LMLN2,13.0,21.0,12.0,28.0,19.0,113.0
LMOD2,22.0,12.0,37.0,36.0,18.0,128.0
LMX1A,11.0,10.0,10.0,16.0,16.0,69.0
LPA,24.0,15.0,24.0,24.0,16.0,118.0
LPAR4,30.0,17.0,27.0,14.0,33.0,117.0
LPO,44.0,32.0,22.0,19.0,28.0,140.0
LRCH2,32.0,13.0,20.0,18.0,19.0,107.0
LRCOL1,48.0,41.0,26.0,27.0,20.0,171.0
LRFN2,44.0,21.0,41.0,21.0,24.0,150.0
LRFN5,23.0,20.0,37.0,27.0,24.0,126.0
LRIT1,47.0,15.0,42.0,42.0,17.0,174.0
LRIT2,29.0,30.0,37.0,40.0,19.0,156.0
LRRC10,38.0,35.0,10.0,69.0,33.0,195.0
LRRC10B,35.0,12.0,32.0,42.0,32.0,149.0
LRRC18,45.0,23.0,53.0,39.0,21.0,189.0
LRRC25,79.0,64.0,31.0,50.0,37.0,260.0
LRRC30,28.0,23.0,46.0,66.0,20.0,188.0
LRRC31,23.0,11.0,10.0,14.0,21.0,83.0
LRRC36,14.0,13.0,31.0,21.0,19.0,104.0
LRRC3B,23.0,25.0,40.0,13.0,19.0,124.0
LRRC3C,66.0,24.0,20.0,30.0,22.0,169.0
LRRC4C,35.0,35.0,22.0,25.0,35.0,154.0
LRRC52,23.0,18.0,25.0,20.0,32.0,122.0
LRRC53,50.0,67.0,47.0,42.0,19.0,217.0
LRRC55,32.0,14.0,42.0,26.0,18.0,146.0
LRRC63,40.0,26.0,14.0,20.0,17.0,124.0
LRRC71,87.0,50.0,47.0,64.0,34.0,287.0
LRRC72,44.0,15.0,14.0,15.0,10.0,104.0
LRRC74A,25.0,6.0,20.0,11.0,12.0,87.0
LRRC9,17.0,18.0,21.0,45.0,56.0,164.0
LRRD1,26.0,15.0,32.0,37.0,16.0,128.0
LRRIQ4,58.0,26.0,81.0,26.0,29.0,225.0
LRRTM1,30.0,15.0,32.0,16.0,18.0,131.0
LRRTM3,25.0,13.0,14.0,17.0,14.0,85.0
LTF,36.0,14.0,14.0,23.0,12.0,105.0
LUZP4,15.0,13.0,9.0,31.0,13.0,90.0
LY6G6D,35.0,16.0,18.0,17.0,23.0,120.0
LY6G6F,94.0,19.0,41.0,36.0,19.0,225.0
LY6G6F-LY6G6D,23.0,20.0,48.0,33.0,20.0,144.0
LY6H,61.0,25.0,23.0,38.0,27.0,186.0
LY6L,28.0,30.0,34.0,44.0,16.0,179.0
LY75-CD302,38.0,17.0,35.0,41.0,20.0,164.0
LY86,16.0,13.0,14.0,21.0,14.0,93.0
LY9,27.0,17.0,31.0,26.0,14.0,128.0
LYNX1-SLURP2,30.0,17.0,19.0,23.0,24.0,118.0
LYPD2,41.0,21.0,78.0,26.0,39.0,212.0
LYPD4,23.0,9.0,15.0,7.0,16.0,81.0
LYVE1,33.0,20.0,30.0,23.0,31.0,136.0
LYZL1,34.0,17.0,40.0,43.0,19.0,155.0
LYZL2,67.0,26.0,54.0,50.0,34.0,231.0
LYZL4,42.0,20.0,29.0,40.0,17.0,163.0
LYZL6,37.0,22.0,35.0,24.0,19.0,130.0
MAB21L2,21.0,11.0,9.0,15.0,10.0,74.0
MAEL,19.0,8.0,18.0,9.0,19.0,82.0
MAGEA8,39.0,20.0,18.0,27.0,30.0,141.0
MAGEA9B,11.0,9.0,7.0,18.0,22.0,75.0
MAGEB10,76.0,36.0,98.0,115.0,22.0,346.0
MAGEB16,125.0,37.0,63.0,59.0,25.0,306.0
MAGEB18,45.0,25.0,28.0,31.0,32.0,162.0
MAGEB3,23.0,24.0,19.0,22.0,23.0,112.0
MAGEB4,60.0,35.0,25.0,23.0,14.0,151.0
MAGEB5,30.0,20.0,32.0,31.0,19.0,150.0
MAGEE1,15.0,13.0,12.0,7.0,13.0,66.0
MAGEE2,33.0,19.0,86.0,34.0,25.0,203.0
MAGEL2,25.0,27.0,17.0,66.0,20.0,154.0
MAJIN,41.0,34.0,46.0,18.0,17.0,170.0
MAL,36.0,19.0,72.0,34.0,29.0,197.0
MALRD1,14.0,7.0,7.0,12.0,19.0,62.0
MANSC4,108.0,85.0,18.0,25.0,32.0,277.0
MAP3K19,40.0,14.0,36.0,32.0,38.0,162.0
MAS1,20.0,13.0,40.0,13.0,16.0,109.0
MAS1L,59.0,23.0,22.0,27.0,17.0,150.0
MBD3L1,23.0,17.0,16.0,30.0,27.0,110.0
MBD3L2,58.0,20.0,58.0,21.0,53.0,212.0
MBD3L2B,40.0,19.0,21.0,43.0,32.0,162.0
MBD3L3,36.0,24.0,40.0,45.0,25.0,180.0
MBD3L4,44.0,16.0,11.0,25.0,20.0,127.0
MBD3L5,61.0,33.0,32.0,69.0,41.0,244.0
MBL2,21.0,37.0,27.0,59.0,29.0,182.0
MC2R,14.0,10.0,12.0,13.0,15.0,74.0
MC3R,32.0,19.0,21.0,26.0,24.0,126.0
MC4R,31.0,16.0,24.0,36.0,21.0,131.0
MC5R,22.0,12.0,12.0,22.0,14.0,84.0
MCCD1,32.0,16.0,38.0,29.0,20.0,139.0
MCEMP1,16.0,10.0,9.0,11.0,31.0,84.0
MCHR1,30.0,13.0,20.0,89.0,25.0,201.0
MCHR2,39.0,22.0,19.0,26.0,18.0,125.0
MDGA2,26.0,13.0,34.0,24.0,16.0,123.0
MEGF10,15.0,11.0,16.0,12.0,21.0,80.0
MEI4,28.0,10.0,25.0,14.0,27.0,114.0
MEIKIN,36.0,32.0,18.0,30.0,29.0,158.0
MEP1A,30.0,15.0,13.0,27.0,73.0,163.0
MEPE,15.0,11.0,10.0,20.0,18.0,76.0
METTL11B,21.0,14.0,25.0,21.0,14.0,105.0
METTL21C,15.0,9.0,23.0,22.0,11.0,84.0
METTL24,77.0,35.0,42.0,43.0,24.0,237.0
MFRP,18.0,10.0,8.0,11.0,17.0,68.0
MFSD6L,21.0,13.0,7.0,21.0,27.0,96.0
MGAM,37.0,75.0,14.0,134.0,39.0,310.0
MGAM2,23.0,18.0,11.0,13.0,24.0,97.0
MGAT4C,44.0,24.0,25.0,59.0,19.0,171.0
MGAT4D,31.0,19.0,51.0,29.0,18.0,166.0
MIA,25.0,26.0,30.0,36.0,14.0,140.0
MICU3,55.0,19.0,36.0,25.0,17.0,153.0
MINDY4B,33.0,12.0,12.0,17.0,18.0,109.0
MIOX,21.0,16.0,25.0,18.0,33.0,133.0
MIXL1,24.0,17.0,30.0,29.0,25.0,133.0
MLIP,24.0,17.0,12.0,22.0,24.0,102.0
MLN,26.0,15.0,18.0,16.0,20.0,99.0
MMD2,27.0,14.0,20.0,21.0,23.0,106.0
MMP10,22.0,12.0,15.0,26.0,24.0,108.0
MMP20,26.0,12.0,34.0,12.0,19.0,110.0
MMP26,34.0,14.0,25.0,13.0,20.0,100.0
MMP27,18.0,11.0,49.0,20.0,19.0,132.0
MMP8,14.0,23.0,9.0,21.0,31.0,107.0
MMP9,23.0,16.0,24.0,21.0,13.0,106.0
MNDA,41.0,45.0,14.0,32.0,19.0,154.0
MOBP,27.0,7.0,19.0,22.0,23.0,106.0
MOG,26.0,15.0,33.0,60.0,47.0,182.0
MOGAT2,29.0,13.0,15.0,17.0,16.0,98.0
MOGAT3,59.0,37.0,21.0,88.0,34.0,241.0
MORC1,23.0,16.0,31.0,20.0,16.0,123.0
MORN5,36.0,15.0,18.0,18.0,54.0,149.0
MOS,35.0,23.0,56.0,29.0,29.0,173.0
MPEG1,22.0,24.0,16.0,30.0,12.0,106.0
MPPED2,27.0,14.0,12.0,12.0,21.0,93.0
MRAP,45.0,27.0,9.0,19.0,17.0,125.0
MRGPRD,22.0,12.0,24.0,23.0,16.0,111.0
MRGPRE,53.0,37.0,37.0,25.0,36.0,185.0
MRGPRG,89.0,24.0,26.0,20.0,30.0,191.0
MRGPRX1,22.0,9.0,51.0,25.0,13.0,127.0
MRGPRX2,28.0,29.0,79.0,31.0,19.0,197.0
MRGPRX3,17.0,14.0,8.0,17.0,13.0,78.0
MRGPRX4,36.0,28.0,32.0,71.0,22.0,189.0
MRLN,23.0,44.0,27.0,22.0,29.0,138.0
MROH2B,21.0,23.0,34.0,15.0,16.0,115.0
MROH7,42.0,30.0,15.0,42.0,18.0,158.0
MROH9,20.0,11.0,35.0,9.0,15.0,98.0
MS4A10,31.0,9.0,30.0,14.0,21.0,116.0
MS4A13,24.0,32.0,29.0,71.0,33.0,183.0
MS4A15,32.0,14.0,23.0,22.0,26.0,121.0
MS4A18,21.0,20.0,10.0,26.0,33.0,125.0
MS4A2,44.0,13.0,29.0,22.0,31.0,148.0
MS4A5,35.0,46.0,47.0,37.0,20.0,179.0
MS4A6A,26.0,12.0,26.0,123.0,57.0,251.0
MS4A6E,22.0,10.0,15.0,24.0,15.0,89.0
MS4A8,26.0,9.0,21.0,11.0,22.0,95.0
MSGN1,17.0,17.0,12.0,17.0,11.0,78.0
MSR1,44.0,15.0,11.0,10.0,14.0,102.0
MT1B,16.0,14.0,17.0,18.0,23.0,91.0
MT1H,35.0,18.0,93.0,19.0,44.0,211.0
MT1HL1,29.0,15.0,62.0,25.0,32.0,174.0
MT1M,15.0,8.0,20.0,12.0,19.0,79.0
MT4,31.0,11.0,23.0,27.0,26.0,133.0
MTNR1A,20.0,29.0,11.0,17.0,14.0,100.0
MTNR1B,47.0,25.0,31.0,44.0,36.0,199.0
MTRNR2L1,67.0,37.0,64.0,83.0,51.0,310.0
MTRNR2L10,19.0,12.0,9.0,11.0,8.0,66.0
MTRNR2L3,55.0,26.0,39.0,43.0,24.0,192.0
MTRNR2L4,29.0,32.0,67.0,50.0,20.0,207.0
MTRNR2L5,21.0,12.0,21.0,37.0,17.0,119.0
MTRNR2L6,55.0,33.0,21.0,26.0,19.0,159.0
MTRNR2L7,20.0,9.0,46.0,13.0,16.0,111.0
MUC19,26.0,11.0,79.0,30.0,27.0,181.0
MUC21,19.0,11.0,10.0,17.0,12.0,80.0
MUC22,33.0,20.0,37.0,15.0,12.0,119.0
MUC5B,22.0,17.0,50.0,17.0,27.0,139.0
MUC6,22.0,15.0,11.0,29.0,20.0,105.0
MUC7,49.0,10.0,22.0,21.0,12.0,130.0
MUCL1,48.0,28.0,47.0,62.0,21.0,211.0
MUSK,33.0,14.0,36.0,25.0,40.0,164.0
MYBPC1,43.0,19.0,43.0,23.0,46.0,180.0
MYBPC2,45.0,24.0,47.0,28.0,22.0,183.0
MYBPH,36.0,14.0,14.0,20.0,15.0,107.0
MYBPHL,34.0,13.0,26.0,26.0,23.0,125.0
MYCN,46.0,29.0,57.0,35.0,16.0,197.0
MYCT1,37.0,17.0,22.0,21.0,15.0,115.0
MYF5,33.0,15.0,17.0,53.0,19.0,141.0
MYF6,33.0,15.0,42.0,24.0,29.0,139.0
MYH1,48.0,11.0,47.0,32.0,27.0,167.0
MYH13,46.0,36.0,31.0,20.0,26.0,169.0
MYH2,26.0,12.0,38.0,79.0,50.0,218.0
MYH4,49.0,26.0,52.0,20.0,20.0,185.0
MYH6,40.0,20.0,17.0,20.0,19.0,119.0
MYH7,51.0,29.0,23.0,34.0,41.0,194.0
MYH8,109.0,74.0,38.0,92.0,48.0,358.0
MYL1,36.0,17.0,39.0,37.0,23.0,166.0
MYL10,23.0,9.0,30.0,13.0,20.0,98.0
MYL2,35.0,12.0,15.0,33.0,15.0,122.0
MYL3,22.0,15.0,22.0,19.0,11.0,88.0
MYL4,37.0,9.0,18.0,23.0,16.0,114.0
MYL7,30.0,23.0,30.0,13.0,17.0,127.0
MYMX,38.0,29.0,20.0,51.0,19.0,158.0
MYO3A,51.0,23.0,29.0,54.0,34.0,180.0
MYO3B,29.0,19.0,23.0,30.0,15.0,128.0
MYOD1,24.0,16.0,17.0,26.0,21.0,106.0
MYOG,47.0,36.0,50.0,27.0,18.0,193.0
MYOZ1,37.0,14.0,43.0,15.0,29.0,146.0
MYOZ2,18.0,11.0,9.0,11.0,13.0,67.0
MYRFL,25.0,15.0,15.0,12.0,19.0,88.0
MYT1,36.0,28.0,31.0,35.0,20.0,173.0
NANOG,37.0,21.0,23.0,37.0,20.0,149.0
NANOGNB,44.0,24.0,32.0,33.0,27.0,164.0
NANOGP8,28.0,8.0,16.0,38.0,28.0,119.0
NANOS2,36.0,17.0,50.0,23.0,19.0,149.0
NAPSA,23.0,22.0,14.0,13.0,37.0,113.0
NAT16,37.0,26.0,41.0,31.0,38.0,175.0
NAT8,17.0,10.0,13.0,14.0,16.0,74.0
NCAN,17.0,14.0,14.0,23.0,13.0,86.0
NCBP2L,19.0,16.0,13.0,19.0,22.0,102.0
NCF1,22.0,10.0,37.0,22.0,37.0,129.0
NCMAP,38.0,16.0,20.0,10.0,12.0,97.0
NCR1,24.0,15.0,18.0,20.0,22.0,109.0
NCR2,19.0,12.0,19.0,15.0,15.0,90.0
NCR3,31.0,21.0,28.0,29.0,28.0,144.0
NDN,38.0,30.0,28.0,50.0,37.0,182.0
NDST4,40.0,34.0,22.0,24.0,15.0,131.0
NELL1,40.0,18.0,26.0,45.0,23.0,153.0
NEU2,18.0,16.0,19.0,40.0,33.0,132.0
NEURL3,36.0,18.0,27.0,31.0,17.0,146.0
NEUROD1,64.0,54.0,31.0,80.0,28.0,267.0
NEUROD2,24.0,17.0,17.0,13.0,21.0,102.0
NEUROD4,59.0,47.0,20.0,14.0,25.0,171.0
NEUROD6,35.0,19.0,28.0,15.0,16.0,117.0
NEUROG1,31.0,24.0,36.0,34.0,26.0,161.0
NEUROG3,28.0,31.0,19.0,29.0,24.0,148.0
NEXMIF,21.0,20.0,15.0,32.0,16.0,116.0
NFAM1,27.0,17.0,37.0,15.0,15.0,123.0
