Gene,Mito,ConA,DAPI,WGA,Phalloidin,Sum
ZNF169,35.0,15.0,89.0,22.0,52.0,235.0
ZNF225,96.0,50.0,26.0,127.0,47.0,346.0
ZNF236,121.0,33.0,52.0,49.0,21.0,279.0
ZNF248,30.0,19.0,85.0,29.0,24.0,192.0
ZNF250,82.0,40.0,88.0,40.0,32.0,291.0
ZNF3,70.0,27.0,104.0,93.0,41.0,339.0
ZNF324B,90.0,39.0,40.0,90.0,110.0,345.0
ZNF337,44.0,18.0,29.0,46.0,75.0,213.0
ZNF350,55.0,108.0,19.0,108.0,17.0,296.0
ZNF397,69.0,67.0,42.0,133.0,26.0,335.0
ZNF444,56.0,49.0,17.0,75.0,75.0,288.0
ZNF483,111.0,76.0,40.0,44.0,20.0,288.0
ZNF526,117.0,59.0,30.0,37.0,49.0,301.0
ZNF589,49.0,46.0,34.0,154.0,16.0,286.0
ZNF664-FAM101A,66.0,74.0,44.0,113.0,30.0,315.0
ZNF689,63.0,20.0,57.0,43.0,89.0,264.0
ZNF74,113.0,70.0,23.0,63.0,29.0,298.0
ZNF787,110.0,12.0,23.0,27.0,21.0,200.0
ZNF804A,83.0,81.0,23.0,47.0,41.0,282.0
ZNF816,59.0,27.0,22.0,37.0,80.0,219.0
ZNF852,27.0,32.0,39.0,40.0,77.0,219.0
ZNF891,119.0,25.0,50.0,31.0,25.0,249.0
ZRANB2,65.0,34.0,83.0,53.0,19.0,265.0
ZRANB3,32.0,20.0,33.0,127.0,33.0,244.0
