Gene,Mito,ConA,DAPI,WGA,Phalloidin,Sum
ZNF319,44.0,14.0,33.0,18.0,17.0,146.0
ZNF324,28.0,30.0,17.0,15.0,13.0,101.0
ZNF33A,38.0,19.0,45.0,19.0,16.0,145.0
ZNF384,20.0,10.0,29.0,47.0,40.0,147.0
ZNF407,40.0,24.0,15.0,50.0,27.0,165.0
ZNF425,24.0,12.0,44.0,18.0,15.0,113.0
ZNF446,27.0,44.0,19.0,46.0,15.0,153.0
ZNF467,33.0,15.0,23.0,41.0,19.0,141.0
ZNF503,49.0,18.0,25.0,30.0,15.0,139.0
ZNF511,25.0,19.0,48.0,21.0,20.0,137.0
ZNF532,25.0,9.0,16.0,21.0,63.0,142.0
ZNF56,46.0,26.0,36.0,19.0,19.0,153.0
ZNF567,49.0,35.0,22.0,22.0,12.0,145.0
ZNF569,13.0,9.0,42.0,13.0,17.0,101.0
ZNF574,13.0,9.0,32.0,20.0,43.0,128.0
ZNF594,15.0,24.0,9.0,46.0,14.0,110.0
ZNF621,13.0,4.0,11.0,10.0,65.0,107.0
ZNF627,20.0,23.0,59.0,28.0,11.0,136.0
ZNF641,48.0,27.0,19.0,21.0,21.0,137.0
ZNF669,43.0,31.0,13.0,29.0,12.0,133.0
ZNF677,17.0,3.0,12.0,9.0,46.0,90.0
ZNF701,11.0,6.0,27.0,11.0,57.0,113.0
ZNF704,18.0,8.0,42.0,20.0,17.0,109.0
ZNF713,57.0,16.0,23.0,29.0,17.0,146.0
ZNF718,12.0,12.0,27.0,42.0,25.0,123.0
ZNF720,21.0,17.0,61.0,31.0,24.0,160.0
ZNF736,22.0,13.0,19.0,20.0,62.0,138.0
ZNF765-ZNF761,33.0,18.0,58.0,12.0,15.0,136.0
ZNF782,25.0,3.0,23.0,36.0,45.0,139.0
ZNF805,20.0,22.0,20.0,54.0,15.0,141.0
ZNF813,11.0,8.0,14.0,16.0,45.0,112.0
ZNF823,45.0,30.0,30.0,19.0,13.0,143.0
ZNF829,10.0,5.0,15.0,11.0,47.0,96.0
ZNF843,46.0,16.0,17.0,35.0,42.0,158.0
ZNF860,52.0,28.0,22.0,14.0,9.0,112.0
ZNRF1,45.0,19.0,13.0,18.0,19.0,126.0
ZSCAN21,27.0,13.0,42.0,17.0,30.0,138.0
ZSCAN5A,26.0,14.0,26.0,27.0,53.0,151.0
ZSWIM3,27.0,16.0,34.0,49.0,27.0,161.0
ZSWIM6,51.0,8.0,24.0,6.0,44.0,138.0
ZSWIM7,15.0,15.0,50.0,23.0,16.0,124.0
