Gene,Mito,ConA,DAPI,WGA,Phalloidin,Sum
RMND5B,35.0,18.0,58.0,26.0,28.0,187.0
RNASE10,31.0,37.0,19.0,39.0,64.0,191.0
RNASEH2A,25.0,25.0,28.0,88.0,19.0,186.0
RNF111,46.0,18.0,70.0,19.0,32.0,187.0
RNF122,22.0,19.0,19.0,24.0,59.0,153.0
RNF145,37.0,24.0,63.0,25.0,37.0,190.0
RNF148,20.0,15.0,74.0,23.0,52.0,192.0
RNF169,30.0,22.0,58.0,41.0,37.0,188.0
RNF39,30.0,12.0,25.0,20.0,52.0,154.0
RNF41,34.0,18.0,58.0,40.0,31.0,194.0
RNFT2,26.0,47.0,20.0,55.0,28.0,180.0
RNH1,28.0,49.0,19.0,61.0,13.0,172.0
ROMO1,35.0,21.0,28.0,31.0,72.0,188.0
ROPN1B,22.0,16.0,62.0,31.0,19.0,154.0
RPL12,21.0,16.0,75.0,13.0,22.0,155.0
RPL19,51.0,51.0,46.0,20.0,27.0,200.0
RPL39,71.0,17.0,27.0,18.0,37.0,179.0
RPL3L,40.0,50.0,25.0,46.0,14.0,171.0
RPL4,28.0,46.0,21.0,28.0,26.0,157.0
RPRD1B,33.0,20.0,59.0,37.0,25.0,170.0
RPS10-NUDT3,36.0,50.0,41.0,44.0,30.0,187.0
RPS15A,50.0,23.0,59.0,33.0,14.0,167.0
RPS29,70.0,30.0,35.0,30.0,37.0,201.0
RPS3A,49.0,77.0,31.0,33.0,16.0,201.0
RPS9,43.0,46.0,30.0,29.0,24.0,176.0
RPUSD4,30.0,18.0,23.0,33.0,57.0,169.0
RRAGD,26.0,43.0,55.0,28.0,19.0,152.0
RRP8,48.0,26.0,13.0,82.0,24.0,195.0
RSF1,51.0,12.0,27.0,19.0,57.0,166.0
RSPH10B,28.0,11.0,29.0,16.0,64.0,150.0
RUNDC3B,25.0,58.0,17.0,35.0,16.0,155.0
RYR2,23.0,21.0,25.0,32.0,56.0,168.0
S100P,21.0,17.0,28.0,16.0,62.0,138.0
S1PR3,32.0,13.0,23.0,19.0,52.0,147.0
SAMD11,26.0,13.0,22.0,94.0,26.0,184.0
SBF1,39.0,15.0,29.0,25.0,58.0,168.0
SBF2,49.0,18.0,34.0,29.0,69.0,192.0
SCAMP2,52.0,10.0,53.0,26.0,57.0,195.0
SCAMP3,42.0,12.0,31.0,17.0,61.0,167.0
SCIN,48.0,48.0,26.0,34.0,31.0,194.0
SCNN1A,26.0,11.0,13.0,13.0,83.0,148.0
SCNN1G,18.0,10.0,22.0,23.0,58.0,138.0
SCO2,20.0,10.0,17.0,25.0,67.0,142.0
SCYL1,18.0,8.0,12.0,13.0,68.0,122.0
SCYL2,26.0,18.0,23.0,69.0,53.0,199.0
SDAD1,24.0,26.0,74.0,29.0,29.0,197.0
SDCBP2,37.0,20.0,18.0,34.0,63.0,168.0
SDCCAG8,24.0,19.0,36.0,41.0,52.0,164.0
SDR42E2,39.0,46.0,19.0,52.0,16.0,173.0
SEC14L1,30.0,12.0,64.0,14.0,62.0,178.0
SEC22B,36.0,26.0,26.0,89.0,21.0,198.0
SEC22C,25.0,54.0,23.0,67.0,11.0,164.0
SEMA3G,43.0,11.0,82.0,21.0,22.0,192.0
SEMA4F,43.0,8.0,79.0,17.0,36.0,184.0
SEMA6C,42.0,16.0,30.0,15.0,58.0,156.0
SEP15,45.0,61.0,21.0,21.0,15.0,166.0
SEPT14,42.0,41.0,23.0,80.0,11.0,197.0
SETD4,26.0,47.0,22.0,44.0,16.0,154.0
SETD6,58.0,46.0,33.0,45.0,18.0,198.0
SETDB1,40.0,21.0,22.0,91.0,12.0,187.0
SF3B3,42.0,37.0,56.0,25.0,22.0,196.0
SFRP2,34.0,47.0,26.0,14.0,22.0,142.0
SFTPD,48.0,65.0,16.0,43.0,10.0,198.0
SH2D1A,25.0,15.0,81.0,27.0,17.0,167.0
SH2D3C,42.0,12.0,63.0,21.0,33.0,185.0
SH2D7,54.0,60.0,16.0,30.0,16.0,186.0
SH3BGRL2,37.0,20.0,26.0,19.0,66.0,177.0
SHARPIN,26.0,29.0,68.0,26.0,17.0,174.0
SHBG,39.0,22.0,27.0,82.0,25.0,186.0
SHC1,26.0,22.0,38.0,25.0,71.0,180.0
SHISA9,40.0,18.0,8.0,56.0,57.0,190.0
SIGLEC12,29.0,16.0,21.0,80.0,52.0,200.0
SIRPB1,28.0,46.0,25.0,35.0,18.0,151.0
SIRT5,20.0,13.0,74.0,17.0,35.0,182.0
SIX5,23.0,29.0,14.0,79.0,27.0,178.0
SKA2,39.0,26.0,57.0,28.0,20.0,197.0
SKI,75.0,41.0,26.0,42.0,14.0,199.0
SLA2,71.0,29.0,20.0,45.0,27.0,198.0
SLC10A7,19.0,17.0,33.0,78.0,14.0,170.0
SLC16A1,40.0,32.0,65.0,28.0,22.0,200.0
SLC22A20,25.0,14.0,35.0,46.0,53.0,184.0
SLC23A1,32.0,15.0,35.0,16.0,78.0,176.0
SLC25A1,29.0,29.0,31.0,46.0,61.0,197.0
SLC25A11,31.0,16.0,29.0,25.0,55.0,168.0
SLC25A33,34.0,17.0,63.0,23.0,21.0,161.0
SLC26A11,38.0,53.0,37.0,24.0,22.0,178.0
SLC26A2,87.0,28.0,20.0,16.0,29.0,179.0
SLC27A3,35.0,14.0,61.0,21.0,33.0,166.0
SLC28A1,77.0,59.0,24.0,20.0,20.0,199.0
SLC30A9,30.0,11.0,22.0,19.0,59.0,142.0
SLC35B3,23.0,10.0,16.0,23.0,65.0,145.0
SLC36A1,24.0,21.0,27.0,55.0,52.0,194.0
SLC37A1,31.0,42.0,22.0,21.0,54.0,172.0
SLC39A10,52.0,69.0,22.0,22.0,16.0,183.0
SLC39A13,58.0,15.0,15.0,35.0,57.0,191.0
SLC39A9,29.0,24.0,55.0,36.0,22.0,175.0
SLC3A1,45.0,51.0,31.0,42.0,33.0,200.0
SLC5A1,46.0,49.0,14.0,40.0,20.0,169.0
SLC6A19,73.0,25.0,27.0,23.0,24.0,180.0
SLC6A6,47.0,23.0,66.0,26.0,22.0,185.0
SLCO2A1,41.0,13.0,61.0,17.0,15.0,159.0
SLITRK6,29.0,20.0,66.0,20.0,28.0,177.0
SLX4IP,31.0,21.0,14.0,38.0,54.0,154.0
SMAD6,69.0,19.0,30.0,25.0,28.0,184.0
SMARCAL1,27.0,23.0,64.0,22.0,32.0,164.0
SMARCE1,25.0,16.0,25.0,25.0,56.0,155.0
SMIM12,50.0,21.0,16.0,83.0,28.0,199.0
SMPD3,24.0,13.0,58.0,17.0,20.0,150.0
SMS,36.0,19.0,25.0,86.0,22.0,184.0
SNAP23,70.0,23.0,30.0,26.0,11.0,154.0
SNPH,22.0,16.0,21.0,23.0,53.0,138.0
SNRNP70,37.0,36.0,15.0,87.0,22.0,201.0
SNRPD1,39.0,22.0,74.0,26.0,51.0,197.0
SNX19,48.0,47.0,13.0,48.0,21.0,181.0
SOD2,28.0,11.0,27.0,18.0,117.0,185.0
SPATA2,31.0,20.0,38.0,21.0,52.0,167.0
SPATA21,35.0,19.0,61.0,29.0,17.0,171.0
SPATS1,22.0,10.0,75.0,22.0,37.0,162.0
SPDYE1,35.0,15.0,27.0,40.0,68.0,175.0
SPDYE16,24.0,11.0,23.0,29.0,95.0,181.0
SPG11,22.0,23.0,60.0,59.0,21.0,184.0
SPHK2,35.0,59.0,41.0,25.0,32.0,187.0
SPICE1,48.0,27.0,71.0,24.0,24.0,185.0
SPIN3,21.0,17.0,56.0,24.0,23.0,137.0
SPNS2,31.0,17.0,75.0,36.0,31.0,198.0
SPRR1B,37.0,44.0,11.0,43.0,54.0,194.0
SPRTN,69.0,36.0,32.0,25.0,21.0,189.0
SPTLC1,44.0,14.0,66.0,35.0,36.0,188.0
SPTLC3,30.0,13.0,65.0,26.0,27.0,167.0
SRP9,18.0,14.0,44.0,26.0,53.0,155.0
SRRM3,84.0,26.0,17.0,30.0,22.0,187.0
SRSF6,38.0,25.0,54.0,29.0,58.0,188.0
SSC5D,40.0,50.0,19.0,20.0,18.0,162.0
ST13,30.0,28.0,15.0,24.0,64.0,172.0
ST18,23.0,17.0,61.0,16.0,25.0,146.0
ST3GAL3,30.0,21.0,20.0,84.0,22.0,188.0
STAM,39.0,13.0,22.0,39.0,54.0,168.0
STARD13,39.0,19.0,67.0,31.0,30.0,175.0
STAT3,28.0,16.0,57.0,22.0,39.0,162.0
STAT6,37.0,10.0,27.0,28.0,53.0,158.0
STK17A,30.0,10.0,57.0,26.0,18.0,148.0
STK35,21.0,34.0,56.0,21.0,25.0,166.0
STRN4,36.0,24.0,28.0,26.0,53.0,185.0
STX18,19.0,53.0,34.0,23.0,29.0,163.0
STX1A,38.0,14.0,73.0,21.0,16.0,168.0
STX4,30.0,9.0,21.0,19.0,58.0,143.0
STX6,31.0,27.0,21.0,98.0,15.0,189.0
STX8,29.0,22.0,19.0,80.0,22.0,178.0
SUCLG1,24.0,25.0,34.0,19.0,91.0,183.0
SUGP2,25.0,21.0,41.0,15.0,54.0,163.0
SUOX,45.0,15.0,43.0,25.0,65.0,197.0
SURF2,39.0,47.0,24.0,44.0,34.0,199.0
SWSAP1,45.0,47.0,24.0,45.0,22.0,184.0
SYCP2L,26.0,18.0,62.0,23.0,11.0,142.0
SYDE2,25.0,14.0,57.0,16.0,21.0,138.0
SYNE2,29.0,22.0,60.0,42.0,11.0,181.0
SYPL1,28.0,13.0,16.0,28.0,66.0,154.0
SYT15,43.0,15.0,57.0,26.0,25.0,174.0
TACO1,35.0,21.0,51.0,16.0,60.0,191.0
TAF6L,40.0,20.0,25.0,19.0,75.0,188.0
TAGLN2,49.0,24.0,15.0,15.0,57.0,171.0
TAL2,36.0,27.0,78.0,22.0,22.0,197.0
TAPBP,24.0,51.0,29.0,32.0,15.0,154.0
TBC1D10C,72.0,9.0,29.0,53.0,39.0,201.0
TBC1D22A,52.0,24.0,56.0,39.0,19.0,194.0
TBC1D9B,36.0,12.0,64.0,17.0,22.0,168.0
TBCCD1,82.0,23.0,34.0,27.0,21.0,201.0
TBCK,25.0,17.0,22.0,18.0,80.0,165.0
TBK1,44.0,52.0,14.0,30.0,25.0,170.0
TBL2,30.0,19.0,43.0,26.0,63.0,184.0
TBX20,19.0,17.0,50.0,27.0,68.0,180.0
TCEA1,32.0,24.0,30.0,35.0,56.0,180.0
TCF7,31.0,22.0,40.0,31.0,59.0,197.0
TCOF1,33.0,21.0,15.0,28.0,80.0,189.0
TCTEX1D4,22.0,18.0,22.0,37.0,81.0,174.0
TEK,28.0,13.0,60.0,30.0,32.0,175.0
TERF2IP,28.0,54.0,32.0,22.0,17.0,155.0
TESC,32.0,17.0,76.0,31.0,26.0,191.0
TEX10,96.0,22.0,22.0,17.0,36.0,189.0
TEX14,32.0,31.0,70.0,18.0,19.0,178.0
TFAP4,23.0,15.0,15.0,40.0,76.0,178.0
TFDP2,39.0,22.0,28.0,30.0,52.0,170.0
TGFB1,20.0,14.0,15.0,43.0,55.0,153.0
TGIF2,27.0,16.0,24.0,22.0,64.0,159.0
TGM5,48.0,16.0,58.0,28.0,20.0,177.0
THADA,43.0,61.0,40.0,37.0,17.0,198.0
THBS3,41.0,10.0,38.0,10.0,65.0,171.0
THEM5,16.0,11.0,19.0,22.0,102.0,164.0
THNSL2,39.0,67.0,18.0,27.0,22.0,173.0
THRAP3,49.0,29.0,24.0,46.0,54.0,198.0
THSD4,92.0,22.0,50.0,18.0,18.0,199.0
TIA1,31.0,49.0,12.0,18.0,15.0,129.0
TICAM1,55.0,27.0,56.0,41.0,20.0,201.0
TIRAP,37.0,16.0,70.0,23.0,16.0,176.0
TLE2,68.0,30.0,28.0,38.0,18.0,181.0
TLR3,52.0,47.0,33.0,27.0,17.0,183.0
TLX1,32.0,49.0,22.0,49.0,16.0,180.0
TMBIM4,36.0,23.0,29.0,27.0,52.0,179.0
TMBIM6,54.0,47.0,17.0,33.0,35.0,189.0
TMEM101,14.0,21.0,76.0,22.0,11.0,150.0
TMEM110,33.0,19.0,58.0,51.0,26.0,198.0
TMEM115,23.0,27.0,24.0,79.0,30.0,191.0
TMEM120B,24.0,51.0,21.0,50.0,16.0,156.0
TMEM130,35.0,14.0,76.0,26.0,43.0,199.0
TMEM143,69.0,25.0,39.0,17.0,46.0,192.0
TMEM181,26.0,67.0,23.0,49.0,13.0,175.0
TMEM185B,30.0,19.0,56.0,21.0,17.0,156.0
TMEM216,37.0,18.0,45.0,25.0,70.0,190.0
TMEM233,34.0,15.0,38.0,28.0,56.0,168.0
TMEM45A,37.0,17.0,83.0,29.0,22.0,187.0
TMEM50B,75.0,61.0,13.0,18.0,20.0,189.0
TMEM63B,25.0,13.0,77.0,18.0,16.0,149.0
TMEM79,19.0,48.0,27.0,46.0,16.0,161.0
TMEM87A,17.0,18.0,61.0,78.0,18.0,186.0
TMOD1,51.0,20.0,28.0,30.0,54.0,178.0
TMUB2,34.0,18.0,26.0,74.0,25.0,189.0
TMX4,40.0,48.0,36.0,45.0,20.0,197.0
TNFRSF10B,22.0,16.0,19.0,102.0,20.0,176.0
TNFRSF1A,61.0,49.0,36.0,27.0,22.0,196.0
TNFRSF4,35.0,19.0,15.0,39.0,76.0,194.0
TNFSF12,35.0,19.0,36.0,21.0,69.0,183.0
TNIP1,76.0,25.0,20.0,19.0,17.0,161.0
TNK1,55.0,55.0,22.0,33.0,20.0,186.0
TNNI3,30.0,47.0,31.0,25.0,31.0,167.0
TNS2,32.0,16.0,56.0,18.0,38.0,164.0
TOP1,23.0,18.0,56.0,29.0,29.0,177.0
TOX2,76.0,27.0,28.0,26.0,13.0,182.0
TP53RK,34.0,23.0,55.0,47.0,27.0,189.0
TPH1,36.0,18.0,58.0,39.0,18.0,179.0
TPM1,37.0,28.0,69.0,25.0,34.0,182.0
TRABD,44.0,54.0,21.0,23.0,10.0,160.0
TRIM13,36.0,18.0,19.0,82.0,25.0,180.0
TRIM16L,26.0,21.0,20.0,79.0,33.0,179.0
TRIM25,29.0,30.0,28.0,74.0,20.0,193.0
TRIM37,24.0,29.0,27.0,79.0,23.0,182.0
TRIM66,38.0,22.0,62.0,32.0,20.0,171.0
TRIP11,58.0,27.0,56.0,23.0,34.0,198.0
TRIP4,19.0,13.0,10.0,88.0,19.0,167.0
TRIQK,48.0,50.0,16.0,60.0,15.0,191.0
TRPA1,73.0,7.0,17.0,19.0,49.0,172.0
TRPC1,84.0,28.0,24.0,33.0,21.0,193.0
TRPC4AP,39.0,47.0,18.0,20.0,17.0,146.0
TSN,38.0,20.0,30.0,24.0,60.0,166.0
TSPAN18,48.0,53.0,30.0,22.0,22.0,166.0
TSPAN33,39.0,15.0,29.0,27.0,69.0,201.0
TSPAN7,32.0,37.0,13.0,77.0,13.0,177.0
TSSK4,36.0,18.0,61.0,30.0,17.0,182.0
TTC16,41.0,10.0,35.0,23.0,52.0,174.0
TTC24,37.0,18.0,28.0,22.0,60.0,173.0
TTC26,29.0,23.0,57.0,26.0,24.0,183.0
TTC30B,68.0,20.0,17.0,17.0,13.0,138.0
TTC33,42.0,50.0,23.0,51.0,17.0,190.0
TTC6,31.0,50.0,29.0,40.0,16.0,177.0
TTN,32.0,50.0,34.0,48.0,27.0,184.0
TTPAL,40.0,13.0,35.0,24.0,54.0,164.0
TUBD1,22.0,68.0,21.0,42.0,14.0,181.0
TUBG1,72.0,16.0,24.0,25.0,26.0,181.0
TUBGCP4,71.0,28.0,37.0,28.0,28.0,201.0
TULP3,30.0,22.0,14.0,76.0,22.0,184.0
TVP23C-CDRT4,35.0,41.0,68.0,28.0,21.0,187.0
TWF2,28.0,20.0,30.0,31.0,66.0,172.0
TXNRD1,36.0,29.0,28.0,50.0,58.0,200.0
TYMSOS,27.0,43.0,58.0,53.0,19.0,193.0
U2AF2,34.0,17.0,55.0,49.0,37.0,186.0
UBA6,74.0,12.0,25.0,40.0,19.0,176.0
UBE2G2,46.0,14.0,26.0,42.0,73.0,201.0
UBE3C,77.0,36.0,24.0,34.0,30.0,199.0
UBE3D,27.0,36.0,68.0,21.0,39.0,195.0
UBE4A,31.0,15.0,60.0,33.0,18.0,168.0
UBR2,34.0,11.0,61.0,8.0,27.0,145.0
UBXN8,44.0,63.0,30.0,16.0,20.0,177.0
UCHL3,28.0,31.0,66.0,26.0,29.0,181.0
UCHL5,15.0,16.0,15.0,24.0,88.0,165.0
UCK1,80.0,28.0,33.0,19.0,21.0,186.0
UFSP2,63.0,17.0,68.0,34.0,13.0,198.0
ULBP1,68.0,24.0,36.0,28.0,33.0,192.0
UMPS,41.0,31.0,65.0,33.0,18.0,177.0
UNC13B,28.0,8.0,54.0,32.0,54.0,167.0
UNC5B,35.0,21.0,55.0,37.0,21.0,168.0
UNK,34.0,32.0,62.0,23.0,29.0,193.0
UPK1B,31.0,13.0,23.0,28.0,74.0,172.0
UPRT,45.0,49.0,16.0,42.0,19.0,178.0
UQCC1,39.0,52.0,25.0,22.0,28.0,158.0
UQCRHL,58.0,18.0,56.0,20.0,28.0,191.0
URI1,27.0,9.0,30.0,28.0,63.0,156.0
USP3,41.0,32.0,55.0,31.0,14.0,176.0
USP31,43.0,12.0,42.0,18.0,58.0,194.0
USP34,37.0,13.0,24.0,20.0,56.0,152.0
USP44,47.0,51.0,16.0,33.0,20.0,170.0
USP9X,23.0,21.0,65.0,28.0,27.0,162.0
USPL1,37.0,24.0,58.0,34.0,50.0,199.0
VAMP4,32.0,58.0,25.0,35.0,41.0,188.0
VCX3B,73.0,54.0,24.0,16.0,19.0,194.0
VPS29,38.0,19.0,24.0,54.0,56.0,195.0
VPS33B,81.0,33.0,19.0,21.0,30.0,179.0
VPS37A,36.0,14.0,76.0,21.0,24.0,187.0
VPS45,33.0,11.0,56.0,14.0,16.0,152.0
VPS4A,35.0,21.0,71.0,30.0,22.0,183.0
VRK1,32.0,19.0,73.0,44.0,31.0,196.0
VRK3,36.0,19.0,57.0,31.0,21.0,165.0
VSIG8,32.0,8.0,55.0,34.0,19.0,160.0
VTN,47.0,20.0,62.0,20.0,47.0,196.0
WAC,24.0,15.0,78.0,25.0,24.0,173.0
WDR12,79.0,22.0,15.0,17.0,19.0,153.0
WDR27,70.0,19.0,20.0,19.0,26.0,163.0
WDR73,48.0,19.0,73.0,35.0,26.0,200.0
WDR77,46.0,15.0,66.0,17.0,18.0,159.0
WDR89,20.0,12.0,15.0,20.0,52.0,121.0
WFIKKN1,40.0,19.0,62.0,23.0,20.0,170.0
WFS1,68.0,44.0,23.0,24.0,45.0,198.0
WHSC1,45.0,57.0,13.0,34.0,18.0,170.0
WIPF1,57.0,47.0,23.0,23.0,12.0,169.0
XPO5,30.0,25.0,33.0,25.0,67.0,180.0
XPO6,29.0,17.0,74.0,34.0,19.0,188.0
XRRA1,38.0,35.0,19.0,45.0,59.0,200.0
YBX1,22.0,17.0,36.0,31.0,68.0,161.0
YDJC,38.0,20.0,30.0,94.0,20.0,199.0
YIPF6,27.0,19.0,8.0,107.0,22.0,186.0
YME1L1,68.0,26.0,40.0,24.0,37.0,193.0
YTHDF1,58.0,48.0,26.0,21.0,15.0,173.0
ZBTB11,51.0,15.0,84.0,17.0,20.0,189.0
ZBTB14,34.0,10.0,78.0,26.0,25.0,188.0
ZBTB17,79.0,14.0,25.0,44.0,31.0,188.0
ZBTB18,31.0,13.0,24.0,76.0,14.0,165.0
ZBTB9,38.0,29.0,38.0,35.0,53.0,180.0
ZC3H7B,52.0,13.0,29.0,36.0,59.0,187.0
ZCCHC9,60.0,20.0,66.0,19.0,29.0,190.0
ZDHHC14,79.0,20.0,17.0,26.0,16.0,163.0
ZDHHC2,50.0,49.0,52.0,21.0,18.0,180.0
ZFP36L1,88.0,19.0,16.0,19.0,39.0,187.0
ZFX,25.0,27.0,16.0,24.0,56.0,156.0
ZFYVE27,22.0,20.0,28.0,39.0,63.0,176.0
ZFYVE9,21.0,13.0,72.0,17.0,24.0,153.0
ZG16B,37.0,63.0,29.0,46.0,18.0,191.0
ZHX1,60.0,16.0,67.0,31.0,22.0,199.0
ZIC5,61.0,18.0,23.0,27.0,61.0,186.0
ZKSCAN1,44.0,17.0,64.0,24.0,42.0,201.0
ZKSCAN2,47.0,13.0,32.0,18.0,52.0,166.0
ZMAT2,19.0,53.0,24.0,31.0,25.0,161.0
ZMIZ2,70.0,16.0,13.0,21.0,17.0,136.0
ZMYND8,43.0,24.0,21.0,33.0,54.0,180.0
ZNF124,37.0,20.0,65.0,21.0,31.0,191.0
ZNF131,25.0,15.0,24.0,14.0,58.0,142.0
ZNF134,36.0,16.0,17.0,86.0,19.0,178.0
ZNF148,23.0,11.0,56.0,27.0,20.0,134.0
ZNF227,36.0,18.0,30.0,41.0,70.0,200.0
ZNF248,30.0,19.0,85.0,29.0,24.0,192.0
ZNF264,22.0,8.0,30.0,25.0,62.0,146.0
ZNF280D,14.0,9.0,13.0,9.0,60.0,108.0
ZNF284,34.0,53.0,18.0,30.0,22.0,155.0
ZNF287,25.0,19.0,62.0,55.0,25.0,196.0
ZNF311,34.0,51.0,20.0,15.0,14.0,136.0
ZNF33A,38.0,19.0,68.0,13.0,17.0,166.0
ZNF346,31.0,14.0,20.0,15.0,56.0,135.0
ZNF358,54.0,50.0,18.0,39.0,13.0,173.0
ZNF384,68.0,21.0,22.0,20.0,14.0,153.0
ZNF385A,26.0,15.0,61.0,24.0,18.0,160.0
ZNF404,30.0,11.0,57.0,35.0,54.0,195.0
ZNF473,41.0,11.0,22.0,22.0,71.0,161.0
ZNF503,29.0,11.0,24.0,16.0,58.0,133.0
ZNF510,29.0,12.0,23.0,24.0,56.0,146.0
ZNF514,25.0,20.0,25.0,80.0,16.0,168.0
ZNF554,50.0,16.0,55.0,36.0,31.0,190.0
ZNF56,32.0,17.0,61.0,29.0,17.0,160.0
ZNF596,35.0,17.0,37.0,20.0,71.0,181.0
ZNF599,40.0,22.0,64.0,24.0,23.0,180.0
ZNF608,51.0,19.0,60.0,40.0,21.0,192.0
ZNF621,16.0,14.0,48.0,36.0,57.0,179.0
ZNF629,55.0,25.0,65.0,20.0,29.0,191.0
ZNF641,51.0,23.0,66.0,22.0,37.0,190.0
ZNF662,29.0,23.0,11.0,77.0,25.0,174.0
ZNF671,22.0,9.0,71.0,22.0,19.0,143.0
ZNF681,26.0,20.0,35.0,30.0,54.0,165.0
ZNF707,38.0,17.0,47.0,23.0,55.0,179.0
ZNF71,24.0,15.0,57.0,14.0,22.0,157.0
ZNF766,23.0,52.0,19.0,54.0,30.0,179.0
ZNF787,110.0,12.0,23.0,27.0,21.0,200.0
ZNF788P,71.0,22.0,29.0,37.0,30.0,200.0
ZNF812,35.0,48.0,43.0,36.0,18.0,190.0
ZNF83,73.0,53.0,28.0,21.0,16.0,193.0
ZNF845,69.0,23.0,37.0,33.0,25.0,186.0
ZNHIT6,58.0,18.0,27.0,25.0,53.0,185.0
ZRANB3,25.0,14.0,27.0,93.0,38.0,198.0
