Gene,Effect
ZBTB8B,-0.438959707154
NUTM2A,-0.248417051348
NUTM2D,0.290762927459
KRTAP4-8,-0.19571402587
PI4KAP1,-0.504156528825
MAGED4&MAGED4B,-0.0956627645312
FAM157A,-0.36980577124
MAGEA9B,0.689266369744
CLEC19A,0.0652300561819
D2HGDH,-0.127952021671
TUBG1,-0.192065617216
GTF2H2C&GTF2H2C_2,0.0421814714891
ARHGEF34P,0.313591686433
POTEF,0.137526984858
TUFM,-0.506787308591
TPI1P3,0.244725609503
PARGP1,-0.0988531239361
GUSBP1,-0.0289675796182
GGT2,0.00189197774251
SERF1B&SERF1A,0.0617482360178
LOC728554,-0.186155980444
CCDC169,-0.176409347693
TUFT1,-0.0414714971266
SDHAP3,0.0357747633688
SKP1P2,
DHRS4L1,0.335469263871
CDK11A,-0.261933703612
SLC35E2B,0.0557770695645
EIF3CL&EIF3C,-0.921719934275
TULP1,-0.146251761902
ANKRD20A4,0.0958387865671
FRMPD2B,0.0541604199239
NSFP1,
FAM182B,-0.151322645254
TULP3,0.2016899191
C6,-0.0350068129761
HIRA,-0.115134050604
RPEL1,0.109796115678
LOC729080,0.196298573224
AGAP5,0.0536032587763
TWIST1,-0.202152621872
GTF2IRD1P1,-0.129452006363
LOC729162,0.127504199814
ANKRD20A8P,-0.0709844846307
KATNBL1P6,0.180932873969
TNFSF4,0.464307779611
CCR2,0.102462299518
FAHD2CP,0.295964246694
SFTPA2,0.0595940478415
NUTM2B,0.181705980896
TNFRSF4,-0.156706696714
OC90,0.202970103918
TRIM49D2,-0.276562531212
TXK,-0.0452363352151
CASTOR2,-0.41698346866
MBD3L2B,-0.127481785916
PGM5P4,0.0757020395004
TXN,-0.285414946142
TMEM242,-0.309329975536
PRAMEF14,0.309048084402
RGPD6&RGPD5,-0.744923733062
TXNRD1,-0.339906033715
LOC729603,
MRS2P2,0.0702108843943
TYK2,-0.211848887086
LOC729739,0.00470209226175
CEACAM18,
TYMS,0.0815058614176
RGPD2,0.0328699183551
TBC1D3,
TBC1D3H,0.0488217459649
TYR,-0.0773730680623
MORN2,0.105745689431
C7,-0.0520201692943
ZNF814,0.724062422336
RRN3P1,-0.295270780114
C16orf52,0.261282270042
TYRO3,-0.0860344647349
GSTA7P,-0.149263219652
LOC730268,
ZNF735,-0.107129565852
TYROBP,-0.305933927943
TYRP1,0.132826640493
C8A,-0.0791720061493
UBA52,-1.25343077116
RFX8,0.148627961288
UBB,-0.711122348621
UBC,-0.286520336834
UBA1,-0.802911320535
UBA7,-0.164413719418
UBE2A,-0.106148363484
C8B,0.0873926606474
UBE2D1,-0.0508639866998
UBE2D2,0.270715500252
UBE2D3,-0.0675228083111
UBE2E1,0.165753486473
UBE2E2,-0.0594076286441
UBE2G1,-0.205854431992
UBE2G2,-0.0219349045872
UBE2H,-0.0939075043018
UBE2I,-0.798529890753
C8G,-0.0830645398662
UBE2L3,-0.116912180132
UBE2N,-0.024336544047
UBE2V1,-0.61444848413
UBE2V2,0.0463704888188
UBE3A,-0.824494052128
OSGIN2,-0.192406995654
SUMO1,0.0307369165498
UBP1,0.0300825059524
UBTF,-0.00511491132038
UCHL1,0.15730713516
UCHL3,0.13575503399
UPK1B,-0.144501285739
UCN,0.00384699673766
C9,-0.0342771073116
UCP1,-0.0792992854078
UCP2,-0.207247872411
UCP3,-0.0951359399521
UFD1,-0.180046482934
SLC35A2,-0.184982224065
SCGB1A1,-0.0185944997253
UGCG,-0.294606930157
UGDH,0.17534881358
UGP2,-0.0831120519636
UGT2B4,0.0532259821465
UGT2B7,0.136248045059
UGT2B10,-0.232216354446
UGT2B15,0.363982487159
UGT2B17,-0.307695220242
UGT8,0.039324593428
UMOD,0.14033593416
UCK2,0.484094398466
UMPS,0.400310782774
COL14A1,0.020718297728
UNG,0.14644680189
USP4,0.0458233379726
NR1H2,-0.262269963068
UPP1,0.720565132066
UPK2,0.188864892053
VPS51,0.0902424053247
UQCRB,-0.301364022649
UQCRC1,-0.263819594306
UQCRC2,-0.376029813121
UQCRFS1,0.148879496771
UROD,-0.164147209903
UROS,-0.0422769174238
USF1,-0.122150979783
USF2,-0.112800196215
USP1,0.00659798768933
USH2A,-0.277619404487
MRPL49,-0.0368091010423
CLRN1,0.305454652999
UTRN,0.133523078256
KDM6A,0.211421398462
UTY,0.00599994790307
UVRAG,-0.0524519871042
VARS,-1.28036270991
VASP,-0.0698544307541
VAV1,0.123042463018
VAV2,-0.0915406711191
VCAM1,0.164516521589
VCL,0.0427466003581
VCP,-1.16952862306
VDAC1,-0.267926163387
VDAC2,-0.335793408055
VDAC3,0.0107277233367
VDR,-0.0651713401797
VEGFA,-0.123897256906
VEGFB,-0.359804355705
VEGFC,0.00859714955803
VHL,-0.1763793917
VIL1,0.0812740819806
EZR,-0.117023176897
VIM,-0.00692478596563
VIP,-0.017415855557
VIPR1,0.189634065287
VIPR2,-0.120325310253
VLDLR,-0.328080078862
BEST1,0.124225720349
MPPED2,-0.193075219273
VPREB1,-0.171207486877
TRPV1,-0.314565892696
VRK1,-0.292421194414
VRK2,-0.077683765302
VSNL1,0.144612279964
VTN,-0.120753279365
VWF,-0.0354300649798
WARS,-0.355854661927
WAS,-0.157607037249
ZAN,-0.184640066123
WIPF1,-0.111845910628
EIF4H,-0.245508350147
CLIP2,0.2289347628
LAT2,-0.146902094108
CORO2A,0.009613207426
WEE1,-0.511417302715
NSD2,0.176804700927
NELFA,-0.225309626299
WNT1,0.086255217471
WNT2,0.0995081212593
WNT3,-0.23568249707
WNT5A,-0.0966340363895
WNT6,0.138329531314
WNT7A,-0.0130780482215
WNT7B,-0.0961505235264
WNT8A,
WNT8B,-0.0299002480753
WNT10B,-0.234841433378
WNT11,-0.266131524157
WNT2B,-0.0938541816627
WNT9A,-0.0233812947473
WNT9B,0.127945275911
WRB,-0.134399012109
WRN,-0.0651102528276
WT1,0.248321241915
XBP1,-0.0786810158905
XDH,0.128026511325
XG,-0.161784068769
XK,0.128613241695
XPA,0.0662445732877
XPNPEP1,-0.016554390202
XPNPEP2,0.0431362619408
XPO1,-1.14506763688
XRCC1,-0.113031812484
XRCC2,-0.0883574867351
XRCC3,-0.220146759708
XRCC4,0.25392408563
FMNL1,0.0121574911884
XRCC5,-0.899994876863
YES1,-0.034900965211
YY1,-0.579116114946
YWHAB,0.0810998640654
LDLRAD4,0.227526241476
YWHAE,-0.11702370745
YWHAG,0.178998058746
YWHAH,-0.128167146687
YWHAZ,-0.0743095671085
ZAP70,0.0558788459142
SF1,-0.126678816999
ZFP36,-0.0411523270898
ZFP37,-0.321826164152
PTTG1IP,0.00614891768889
ZBTB14,-0.127011757021
ZFPL1,-0.049750054054
ZFX,-0.399022949477
ZFY,-0.426090991413
ZIC1,0.129176873122
ZIC2,-0.158236049078
ZIC3,-0.15641677162
ZNF2,0.0688300315618
ZNF3,0.250900581879
ZNF711,0.0565084911314
ZNF7,0.0801870804
ZNF8,0.232909308265
CNBP,-0.151249149383
ZNF10,-0.429723804957
ZNF12,-0.0179664329741
ZNF14,0.113849386672
ZNF708,-0.115401109054
ZNF16,0.11603529518
ZNF18,-0.0266056033883
ZNF19,-0.0612120687706
ZNF20,0.169723155775
ZNF182,-0.149341379477
TMEM50B,-0.143103749389
ZNF22,0.0351770689389
ZNF23,-0.24540781318
ZNF24,-0.172325671024
ZNF26,0.343110978479
ZNF28,0.0505369139566
ZSCAN20,0.0984221391229
MPPED1,-0.234923280344
ZNF32,-0.0652488589588
ZNF33A,0.126121806505
ZNF33B,0.0985036131511
ZNF35,-0.252932663798
ZKSCAN1,-0.0471075722324
ZNF37A,0.00599479602334
CA1,-0.164549322115
ZNF41,-0.0462509081002
MZF1,-0.516932658208
ZNF43,-0.190224396262
ZNF45,-0.141139103802
ZBTB25,0.212118756683
CA2,0.0683527417077
CA3,-0.490275977514
CA4,-0.161021787326
ZNF69,0.0122133991774
ZNF70,0.0622650833343
ZNF74,0.0404215042268
ZNF75D,-0.111339161734
ZNF75A,0.280808989118
ZNF76,-0.340814874546
CA5A,0.0381039724424
ZNF79,0.220486775832
ZNF80,0.178357157888
ZNF84,-0.222997664157
ZNF221,-0.36296483001
ZNF85,0.000332941580683
ZNF90,0.0659074323921
ZNF91,0.255524889839
CA6,-0.134391516544
CA7,-0.0423381960691
CA8,0.23242068622
ZNF222,-0.14562127077
ZNF121,0.174416391976
SYS1-DBNDD2,0.137251240519
ZNF124,0.142292883711
CA9,-0.00986373012208
MKRN3,-0.0628027805696
ZNF131,
ZNF132,-0.0844882062762
ZNF133,0.238157253084
ZNF134,0.149432265627
ZNF135,0.373435140335
ZNF136,0.220121966353
ZNF137P,-0.0869116884566
ZNF138,0.228369649444
ZNF140,-0.264479635493
CA11,-0.049352115534
ZNF141,0.0108048599756
ZNF142,0.091034464435
PCGF2,-0.0798759751416
ZBTB16,0.0496564171736
ZNF146,0.14954657737
TRIM25,-0.211422081081
ZNF148,-0.394905926761
ZBTB17,-0.0688483631566
CA12,-0.172061327146
ZNF154,-0.0485625951793
ZNF155,-0.0697947627208
ZNF157,0.0946743167899
VEZF1,-0.060117894751
ZNF165,-0.254640061511
TRIM26,0.252162630776
ZNF174,0.183988715063
ZNF175,-0.33901464392
CACNA1A,0.11805534786
RNF112,-0.308729152267
ZNF180,-0.0782595973927
RNF113A,-0.497632055179
ZNF184,0.379113431637
ZNF185,-0.0985302129454
CACNA1B,-0.468031262887
ZSCAN26,-0.0110201976927
ZNF189,0.0357302834236
ZKSCAN8,-0.15661592757
ZSCAN9,0.0435818568174
ZNF195,-0.200210368818
CACNA1C,-0.15643618736
ZMYM2,0.0589050727024
ZNF200,-0.101268905579
ZNF202,-0.0677146289944
ZNF204P,0.193049582355
ZNF205,-0.134027350318
ZNF207,-0.805324875437
ZNF208,0.0573052628555
CACNA1D,-0.0339023204083
ZNF213,-0.042376974006
ZNF214,-0.0367807448972
ZNF215,0.17962401991
ZFAND5,-0.0115592904153
ZNF217,-0.00724197024808
ZNF223,-0.215953094676
ZNF224,0.0774627294234
ZNF225,0.286438148703
ZNF226,0.0338452719356
CACNA1E,-0.288135641282
ZNF227,0.107754061062
ZNF112,0.0172709744794
ZNF229,0.0791679828526
ZNF230,0.130154548779
ZNF232,-0.22103531713
ZNF236,-0.223796877676
SLC30A1,0.153701209372
CACNA1F,0.154437503465
SLC30A2,0.342922525475
SLC30A3,0.19046247039
SLC30A4,0.375651985806
ZP2,0.0119090636072
ZP3,0.00296752649284
MAP3K12,-0.170755310984
ZXDA,0.240523790837
CACNA1S,0.11613109523
ZYX,0.27605241449
LUZP1,0.0839159970358
PRDM2,-0.286471190939
DDR1,-0.19001308214
DNALI1,-0.319458566224
PTP4A1,-0.611622471018
LRP8,0.178399701627
LAPTM5,-0.0702979279297
TVP23A,-0.410497762823
BSND,-0.168181062674
CACNA2D1,-0.120933530943
CSDE1,0.332659940496
EVI5,0.0333216732384
DAP3,-0.0466678906472
CACNB1,0.115787202324
NPHS2,0.17380117036
CACNB2,0.225325863456
BTG2,0.0711253150235
PXDN,
CACNB3,0.0922438051135
ALMS1,-0.00675522062183
RNF103,0.156513803191
TUBA1A,0.26048310262
PAX8,0.0853104300031
CACNB4,-0.175583350244
IL1R2,-2.34559759872e-05
MALL,0.104922986742
CXCR4,0.189250098402
FZD5,-0.326849288868
SCG2,-0.11126757371
CACNG1,-0.153541627378
BRPF1,-0.172706515576
IFRD2,0.0715238618377
MAPKAPK3,0.0803002331637
SEMA3B,-0.166282205439
SLMAP,-0.355059469831
MANF,-0.0612281986321
USP7,-0.450817813201
RAB7A,-0.303534113816
SLC25A20,0.0491156731071
SLBP,-0.0448024349663
DUSP26,-0.19113209681
CRELD1,0.293830149863
MRPL57,0.238194331162
COLEC11,0.0843439712385
OTUB2,-0.0680310393779
PCYOX1L,0.0656105659141
YIPF2,-0.169772198581
PRR14,-0.0747324725264
C7orf49,0.0912532716531
GDAP1L1,0.131763995898
LRFN4,-0.0376384323613
CAD,0.0867248714113
VKORC1,0.378068799823
TRIR,-0.128266886271
MIS12,-0.180295505151
CUEDC2,0.430555138771
SCNM1,0.108324379806
METRN,-0.181767877954
DBNDD1,0.22566783734
DDX50,-0.127568713777
CAMKV,-0.130782709205
DDA1,0.0144713302963
GGCT,0.301661296219
CENPM,-0.331145672019
TMEM106C,-0.0741978379775
NUP37,-0.159534240819
AHNAK,-0.231960441898
ZNF655,0.0154839489136
SPATA5L1,-0.0892541733555
ST8SIA4,0.00789286231737
PDCL3,-0.3841729751
ERI3,0.164523980388
NABP2,0.01299798844
KXD1,0.154399464331
ZFYVE21,0.0263956262655
DDX54,-0.641798986819
TMEM38A,-0.103513242378
TSEN34,-0.0021960591288
KCTD15,-0.10209515007
REEP5,-0.124804156189
NOC4L,-1.03849736351
ALG8,-0.171129366965
TRPM8,-0.0250735866725
PRRG4,-0.0737645505971
PRRG3,0.193170703105
ATG9A,
METTL16,0.162070924769
FTO,
KDELC1,-0.0565005454239
ELOVL6,0.394446949955
FASTKD3,-0.0841349028396
TMEM109,-0.10585615247
C2orf49,0.157836860377
DSCC1,-0.174450106161
DCTPP1,-0.290046562941
LBHD1,-0.141497999291
MLPH,-0.102558808171
WDR77,-0.0644443322696
SLC25A23,0.0802124715261
ALG12,0.0566114098707
ZNF426,0.191530338638
TMUB2,-0.15370767646
CARD14,-0.173666212162
CHAC1,0.304921294925
C11orf49,0.131945632152
TRIM48,-0.0290172641271
C1orf116,-0.0399834738745
TAF1D,-0.386659333724
RNF26,-0.0890075538048
MAPKAP1,-0.196084976047
DEK,0.129760857115
DHX58,-0.0651198886438
NDUFAF5,0.0881229058479
APOO,-0.19166553521
RETREG2,0.131516512487
DERL1,-0.0745291578795
CCDC28B,0.214445701388
PHF23,-0.266969365972
MBOAT7,0.0181011432628
PPDPF,
CHCHD7,0.130917644966
FKRP,0.436714670621
MMP28,0.140017878469
ZSCAN5A,0.0242347058174
ALDH5A1,0.0545949155485
FA2H,-0.0261507864719
GDPD3,0.0154308950476
DHRS11,0.00243492706007
TNIP2,0.0290710875219
PLEKHF1,-0.0285034251075
MFSD11,-0.146698872977
GNPTAB,0.133414849137
TMEM243,0.247738068825
LENG1,-0.161764353812
LILRP2,0.0549994310432
LILRA6,-0.0393769403111
C1orf35,0.187044653706
BAG6,-0.148648149261
PRR15L,0.0754463503187
RBM42,
CENPO,0.014886442562
CRELD2,0.0969405570872
ZNF343,-0.31264409722
FBXL15,0.261039841292
ZNF576,0.0263999120693
GPANK1,-0.173783375225
EFHD2,-0.181641971553
TTPAL,0.0717306441128
BRCC3,0.0628101912712
FSD1,0.0335108211635
TMEM43,0.287551968482
DDX39B,-0.819373471928
IRX6,0.00104693857187
IRX3,-0.296700506504
IRX1,-0.142220603031
ABHD16A,-0.0964880755613
SLC39A7,-0.536993030977
THOC6,-0.325266305976
HSD17B8,-0.110565016055
ZNF557,0.0147182448057
MMEL1,-0.0211247136788
DCAF10,0.174988714056
OR13A1,0.089401382619
OR5H6,
CALB1,0.130058271364
OR7E91P,0.545555091731
OR2H2,0.0785412715696
OR51B4,0.0119920327627
OR51B2,0.0659632194108
NELFE,-0.485657729762
RSG1,0.150514541347
ZXDC,-0.236196589063
BHLHE41,0.225665338385
HMGN5,0.100374362278
FCRL2,-0.0625218284955
B3GNT4,-0.00875710941571
BCL2L14,-0.264119436351
CALB2,-0.0887870181283
LST1,-0.0545552922059
NOX5,-0.102490310568
PLA2G7,0.00555917752748
GLB1L,-0.0171304029592
KREMEN2,0.133020527208
LRFN3,
C17orf62,
TFEB,-0.0254161075874
HAUS3,-0.56815979988
LRRC2,
FYCO1,0.107522166831
BIRC7,-0.295635153466
WDR25,-0.0846698915954
PAGR1,-0.115822382921
ULBP3,-0.132319576269
S100G,0.00444875833738
RNF217-AS1,
RIPOR1,0.37710223901
MAIP1,-0.214877398139
EPM2A,-0.52990674132
NKAIN1,0.278158327037
GCC1,-0.184086780872
ATP13A3,
TTC13,0.116107628934
EPS8L3,0.143044157856
ABHD8,0.19729502168
NKAP,-0.968867622417
CDC73,-0.225367863614
SLC52A2,-0.336822079651
SPAG16,0.0359784882123
CORO7,
CARS2,-0.112349064825
RNF128,-0.161867690898
MRPL24,-0.016795204891
C10orf76,-0.375531662804
MUL1,0.0640054837245
SAP130,-0.338900308116
RNF219,-0.021058552698
CALCA,0.0830455076377
TCTN1,-0.00124102458711
ADIPOR2,0.0476130125555
CERS4,-0.167499722845
PGBD5,0.00271301606538
FAM118B,-0.161639571857
RIC3,0.181939628252
VCPKMT,0.223741885012
ACSS3,0.0465875143072
NAA16,0.180148916147
CCNJL,0.324314330143
HMBOX1,-0.251081429743
RNASEH2B,0.256846278761
SNRNP25,-0.686041192746
GALNT14,
NDNF,0.145891131719
TNFAIP8L2,0.0209833282269
OGFRL1,-0.311861550308
SH3TC2,-0.0762285248215
OCEL1,-0.128946428241
C1orf54,-0.0986930759773
FAM184A,0.178667754625
FAT4,0.193972752163
SCRN3,0.415805153941
CCDC121,0.416034225193
ARMC7,0.239329653915
C22orf46,0.268941991908
ROGDI,-0.0430648418942
ARSJ,0.445033688372
CHMP6,-0.369302962374
SRD5A3,
EFCAB1,-0.14573521852
PANK3,-0.279548310247
AKIRIN1,0.240684608456
MCPH1,-0.598906068095
AIMP2,-0.1856107214
USB1,0.00940426410852
RHBDF2,-0.0293389622345
TMEM204,0.0652369712099
HECTD3,0.1513901506
BEND5,-0.108309253651
RPAP3,-0.091084424207
ARHGAP10,-0.064597377453
DYNC2H1,-0.0569901776985
PPP1R3B,-0.180266325793
NEIL1,0.193477252769
HSPBAP1,0.0953983734376
ICE2,-0.295142852699
DHX40,
PARP8,0.207098648842
C3orf52,-0.231527353202
ZCCHC6,0.227601489266
FN3KRP,-0.0135731718425
ZNF329,0.21987663293
VEPH1,0.0165936611393
FASTKD1,0.00468728959108
OGFOD2,0.337346697796
VTCN1,0.00446547900853
RTL10,0.0710351857094
CENPU,0.00768344487984
ZDHHC14,0.081134631098
MSANTD2,0.303884201088
SAP30L,-0.16064852745
STEAP4,0.0560984981872
GAL3ST4,0.0158162398817
QTRT2,0.0969666460989
ZNF322,-0.0285408139292
YRDC,-0.117503440457
MANEA,0.0365240032781
GALNT12,0.212370494717
RIOX1,
ZMAT4,0.0169825421926
CALCB,0.0394821558152
OGFOD3,0.223245878832
C11orf80,0.0749586362532
LRRK1,-0.194902719234
PRKRIP1,0.173746953976
NOL9,-0.106267647276
COLGALT1,0.00568645883619
MORC4,0.071850743084
IPO4,0.371906706758
IGFLR1,-0.178912817487
CCDC51,0.0954609723053
NPEPL1,-0.351851442399
PPCS,0.0389497030526
TBL1XR1,0.089075501134
AAGAB,-0.257611070202
VPS37B,-0.768747488598
SUV39H2,0.0836914347704
ZNF768,-0.0276740205883
THAP9,0.209430634564
WDR59,-0.0826539609815
LIN28A,0.0675197871621
PALB2,-0.245679625025
SH3D21,0.15009253103
NSUN7,0.145379754445
NARS2,-0.390013114817
E2F8,0.0755054083676
KCTD17,
TBC1D17,
TEFM,0.121944208974
TTLL7,-0.151115922136
ZBBX,0.156386820806
CCDC7,-0.0272369968403
ZNF419,0.0901655548199
CLIP4,-0.105737420386
ECHDC3,-0.278035976961
LMAN1L,-0.150789518975
MAFK,0.0462253534209
ZNF385D,0.0462338358659
SLC25A22,-0.0858618559384
ZFAND1,-0.252294468906
SNIP1,-0.0448259274356
ASB13,-0.0864549894852
DHRS12,
ZNF668,0.095752705339
FZD3,-0.0251825685296
GEMIN7,0.259878713609
C1orf115,0.128238969872
ISOC2,0.0666225704508
ELMO3,0.0479714220657
KATNBL1,-0.227572177272
TXNDC15,-0.00419873713434
MCTP1,-0.0174869690199
GRTP1,-0.156863436671
ZFHX4,-0.00719756391659
ACBD4,0.0952767942248
MICALL2,-0.111246778434
MTERF1,-0.0782273638599
CCDC82,0.06386455981
IQCA1,
LRRC31,-0.0998646933306
SUGCT,0.123240549897
MYH14,0.00661126533814
RERGL,-0.149754640517
KLHL36,
ZNF665,0.148033317233
CLMN,0.126240975758
SEM1,-1.22697108331
FBXO31,-0.0816603603544
GSDMD,-0.337484430638
C12orf49,0.138861858407
ALG9,0.375953509548
ZNF408,-0.017274607283
ARMC5,-0.072888440176
UGT2A3,-0.238761867211
TFPI2,-0.0906030724867
CARF,0.0597226504473
SHCBP1,0.00893474560431
HPS6,0.00709066433711
TTC21B,
PTCD2,-0.153459353125
SLTM,-0.189059927382
MMRN2,-0.150833042288
EHMT1,-0.492812200313
AGMAT,0.0676965740975
NIPAL2,0.0442569623261
TLE6,0.07142137141
MOB3B,-0.0722082465828
ZNF552,-0.0552430442602
WDR78,
ST7,-0.113793871237
CATSPERB,0.0404432449235
ARHGAP28,0.0760682179606
CAMKMT,-0.00166329927597
EFCC1,-0.241631743319
CLMP,0.0781406312214
NAA40,-0.0622104051383
ZMYM1,-0.000338768154592
KDM8,-0.345816220572
QSER1,0.0149381110198
GEMIN6,0.037218070772
PEAK1,-0.285313080926
LONRF3,-0.214126128781
PIP4K2C,-0.177612817451
TMC5,0.188876606394
CCDC102B,-0.175592877303
ARHGEF5,-0.0199903500082
NHEJ1,-0.213156944864
AGBL2,-0.222433295033
ZBTB3,-0.187094241854
FAM124B,-0.106535239577
ZDHHC11,-0.000375661081863
RNF122,-0.201727334174
CSPP1,0.198250247676
FAM57A,0.18920950341
LINC00115,0.301809349837
SNX22,-0.0795695680721
NEK11,-0.156732933709
TUBAL3,-0.0378138625268
ZNF669,0.0657129948708
RBFA,-0.0245737176242
C11orf63,0.198819218274
TREML2,-0.0391078287394
BORA,0.0609822717457
TCTN2,0.0716952747372
ALG13,0.0275934082189
CPSF7,0.00342280120961
BAALC,0.169038019031
RPAP2,-0.00280266644442
CBLL1,-0.234328526992
NUDT18,0.115430697653
RABEP2,0.0587406449721
THSD4,-0.0416160076845
UBA5,-0.184892478344
DCAKD,0.304873062169
ZNF212,0.356823062918
ZC3H14,-0.23418695744
PODNL1,
MAP9,-0.0534045960989
HDAC11,-0.149400007095
PLBD1,-0.512644225946
LPCAT1,0.182910767314
RIN3,-0.193088953452
ZNF671,-0.12032281798
MCMBP,
ZNF672,0.0313311087026
ATP8B4,0.0921391503322
THNSL1,0.136001961155
RPP21,-0.284555898357
ZNF613,0.131042095326
PRR5L,-0.0275633077229
CALCR,-0.107474571269
CYBRD1,-0.135636082042
NUP85,-1.13877355834
NAA60,
TMC7,0.0703473147341
MORN1,0.142457403748
BTNL8,-0.155132506173
TUSC3,0.110162597869
PYROXD1,0.0937445688105
ACTR5,-0.0299648460901
ATAD5,-0.10690668861
MAGIX,-0.074102482992
SETD6,-0.137549472598
TCEAL4,-0.126823598665
MRM1,-0.283782221464
NANOG,-0.464440765633
ADM2,0.334387495222
SPEF2,0.0837343438377
FAM110D,0.159647709519
UBXN8,0.199608282584
DOK3,
KIAA0319L,-0.0774425341365
SYNPO2L,0.0135044379166
COQ8B,-0.53575133657
CNTD2,-0.103518887315
SLC35E1,-0.222771030549
KAT6A,-0.204076594188
LINC00472,0.402194945466
ZNF696,0.00857400993639
L2HGDH,-0.0221642373568
DHDDS,-0.436260302035
PLPPR3,0.119479258283
PLEKHS1,-0.0804642479582
SYNDIG1,-0.323828602117
PDZD7,0.102728511398
ERMP1,-0.280522990928
PAQR6,-0.258258385944
CEP76,-0.0165733114019
JADE1,-0.413463441807
DNAJC22,0.155695409812
ABCA11P,-0.00265248272851
SCD5,0.141027950833
WDR76,
ATAT1,
ZNF767P,0.280243049798
WLS,0.0186584596573
ZNF442,-0.0391501368199
CPED1,0.279996632422
GRHL2,-0.0457322902008
TRMT2B,0.258571677891
DSN1,-0.33999520487
FRMD1,-0.288723197305
DNAJB14,-0.140279593792
POF1B,-0.217976098629
ZNF702P,-0.085543291803
SVEP1,
TTC26,0.224550323296
STN1,-0.343635892829
ELOVL7,-0.115434688156
ANKRD53,-0.00616376928708
CALD1,-0.593252056179
PSCA,
GREB1L,0.0712793963683
PCNX2,-0.157916435445
ESRP2,0.0269194601024
DOCK5,-0.134119364541
TRAPPC13,0.07652698042
GLRA3,-0.132035281753
RMI1,-0.185031030494
FAM192A,-0.0895802749287
PHC3,0.0151584476579
MINDY3,-0.118001581326
WWC2,0.388601816772
C14orf159,0.206989854744
NAA25,-0.0830376131786
UBTD1,-0.168178634499
FOXRED2,0.133228321187
NRSN2,-0.213595827424
SLC8B1,-0.174064346379
PANK2,-0.0461542811187
FBXL18,0.163480928534
SEMA6D,-0.114919235721
ZNF556,0.158700243766
CSRNP3,-0.142696925264
TRPM3,0.0832441660128
FAM106A,0.0948403002439
GPR157,-0.0803705740869
PGAP1,0.0204067007907
LRRTM4,-0.139525486085
ATF7IP2,-0.00617860487256
DCAF17,-0.225686208221
ADAMTS20,-0.0487160921651
TUBA4B,0.0557688920579
ZNF606,0.0701179875894
C7orf69,0.225343019738
CALM1,-0.283861717855
ZFP2,0.0731836283311
ZNF614,-0.137525262618
BICC1,-0.0244045128
BAIAP2L2,-0.169078583093
ARL14,0.129019246215
MAP3K19,-0.0772706596243
VCPIP1,0.00590865761131
TRIM46,-0.0287376888429
CCDC170,-0.232235033999
NR4A3,-0.0330334836253
LRRC8E,0.230514555337
RPF1,-0.0068532066761
ZNF703,
THOC7,-0.311150079613
UXS1,0.219367192294
PQLC1,-0.173912943411
ZC3H12A,-0.0387976134115
ASRGL1,0.0241490402852
CENPT,-1.03654942643
EDC3,-0.130363194591
NAA15,-1.12584765089
CWH43,0.142835350422
MOGAT2,-0.386119892719
CTC1,-0.303385847759
DBF4B,-0.0179728372304
SPSB1,-0.211090553583
MYCT1,0.13504155953
MYO19,0.0600352672919
RUBCNL,-0.337964339224
CEP290,-0.21395374903
TTI2,-0.320192460812
BRD3,0.214545755841
TMEM254,-0.114146850552
RNF34,-0.506418587153
MUS81,-0.0438698302369
FUZ,0.0371674555565
FBXO11,-0.0534344618075
CHD9,-0.257090464556
FHOD3,-0.140763389539
OPA3,-0.141014562157
SPG11,-0.174858081489
PROSER1,0.469391271134
NUP214,-1.06466963688
CCDC92,-0.243486958276
TM2D3,-0.0427568559917
ALPK1,
NAA50,-0.777859388275
COQ10B,-0.092913822615
LHX3,-0.00506000805049
ACSF2,-0.0919011054004
TARS2,-0.184679957385
RAB11FIP1,-0.0254937871217
NUBPL,-0.412076371655
PAAF1,-0.0391551443974
ORAI2,-0.0233145433898
RUFY1,-0.148925928556
CXorf21,
WDR26,-0.388856711052
PIGZ,0.0153779118274
ELL3,0.468101296238
PREX2,-0.180309312069
CEP63,-0.212628255205
SLC35F5,
FAM214B,0.146238386957
EFHC2,-0.0735007485278
TRIM45,0.137062926717
ZNF430,-0.0045085314834
EDEM3,0.0610032448238
STAM,-0.170990354429
HSD3B7,-0.241195899915
ITPKC,-0.0363705954774
GRPEL1,-1.10607715263
SCUBE1,0.364311278577
CDK5RAP3,-0.0632069821447
MLLT10,-0.178007896104
CUBN,0.0942759329187
CCDC6,0.00479619445184
PLEKHO2,-0.317916895289
EFHD1,-0.0525521440166
WDCP,-0.0862798181149
TRABD,0.0997455749962
MED28,-1.03699713597
FLAD1,-0.479869502527
SPHKAP,0.0134878802335
NCOA4,0.00690747120427
PDGFD,0.542161133889
KLHL15,0.103757499682
TET1,-0.336568138742
EPC1,0.0772900404384
CPEB4,0.133086786399
PPP1R2P9,-0.0948199694875
ZKSCAN3,-0.159362950576
GKAP1,0.0533586769195
CXXC4,0.395867508617
SP6,-0.0558785870201
CEP70,0.195251168812
CCDC68,-0.316901199854
PUS1,-0.191577228148
ABTB1,-0.149156673269
WNT10A,0.091793922178
ULBP2,-0.151214332655
ULBP1,-0.183344167937
DNAJC5,-0.253694356268
ADAM33,0.147714776478
KCNIP4,0.084216359302
WDR82,-0.337251246468
PABPC1L,
