,A549_LUNG
LIMS1-AS1 (ENSG00000228763),0.0
ZNF885P (ENSG00000228764),0.0
RPL7L1P8 (ENSG00000228766),0.0976107966264223
KRT8P18 (ENSG00000228767),0.0
AC003101.1 (ENSG00000228768),0.0
AC007327.1 (ENSG00000228770),0.0
BX510359.3 (ENSG00000228771),0.0
AL033539.1 (ENSG00000228772),0.0
WEE2-AS1 (ENSG00000228775),0.2141248053528473
AC114492.1 (ENSG00000228776),0.0
AL513542.1 (ENSG00000228778),0.0
Z69666.1 (ENSG00000228779),0.0426443374084937
Z92545.1 (ENSG00000228780),0.0
AL353705.1 (ENSG00000228781),0.0
MRPL45P2 (ENSG00000228782),3.3362833878644325
H3P29 (ENSG00000228783),0.0
LINC00954 (ENSG00000228784),0.0565835283663675
LINC00266-4P (ENSG00000228786),0.0
NLGN4Y-AS1 (ENSG00000228787),0.0976107966264223
HCG22 (ENSG00000228789),0.0
AC245128.2 (ENSG00000228790),0.0
THRB-AS1 (ENSG00000228791),0.070389327891398
AL356310.1 (ENSG00000228792),0.0
AL033523.1 (ENSG00000228793),0.0
LINC01128 (ENSG00000228794),2.682573297347578
FAM207BP (ENSG00000228797),0.7907720378619999
LINC01939 (ENSG00000228799),0.0
AL590068.1 (ENSG00000228800),0.0
AC064807.1 (ENSG00000228801),1.6644828403646823
AC073641.1 (ENSG00000228802),0.0
MTCYBP42 (ENSG00000228803),0.0
AC072022.1 (ENSG00000228804),0.0
AC092628.1 (ENSG00000228806),0.0
MRPS18CP6 (ENSG00000228807),0.0
HMGB3P4 (ENSG00000228808),0.1890338243900171
AL034428.1 (ENSG00000228809),0.0840642647884745
PABPC1P11 (ENSG00000228810),0.0
LAMA5-AS1 (ENSG00000228812),0.9708536543404837
AC017007.1 (ENSG00000228814),0.0
MARK2P13 (ENSG00000228815),0.0
AK3P5 (ENSG00000228816),0.6959938131099002
BACH1-IT2 (ENSG00000228817),0.0
AL359918.1 (ENSG00000228818),0.2016338611696504
AL049792.1 (ENSG00000228819),0.0285691521967709
RPSAP1 (ENSG00000228820),0.0
AL592309.1 (ENSG00000228823),0.0
MIR4500HG (ENSG00000228824),0.0
LAMTOR3P1 (ENSG00000228825),0.0
AL592494.1 (ENSG00000228826),0.0
TLK2P2 (ENSG00000228828),0.070389327891398
AC005077.3 (ENSG00000228829),0.0
AL160408.2 (ENSG00000228830),3.790772037862
ATP5MFP2 (ENSG00000228834),1.3504972470841332
AC012123.1 (ENSG00000228835),0.0
CT45A5 (ENSG00000228836),0.0426443374084937
CBX3P6 (ENSG00000228837),0.0
AL355483.1 (ENSG00000228838),0.0565835283663675
PIK3IP1-DT (ENSG00000228839),0.0
PCDH9-AS2 (ENSG00000228842),0.0
AL133410.2 (ENSG00000228843),0.0565835283663675
AL358176.3 (ENSG00000228844),0.0
ATP5MC2P4 (ENSG00000228847),0.5558161550616396
RPS20P13 (ENSG00000228848),0.0
CDY12P (ENSG00000228850),0.0
MTCO3P4 (ENSG00000228851),0.0
AC092802.2 (ENSG00000228852),0.2986583155645151
NEGR1-IT1 (ENSG00000228853),0.0
AL009048.1 (ENSG00000228855),0.0
AC104653.1 (ENSG00000228857),0.411426245726465
AL731547.1 (ENSG00000228860),0.0
RPL23AP12 (ENSG00000228861),0.0
AC068389.1 (ENSG00000228862),0.0
AL121985.1 (ENSG00000228863),0.0
MYLKP1 (ENSG00000228868),0.0
COX4I1P2 (ENSG00000228869),0.0
CSP1 (ENSG00000228872),0.0
AC012307.1 (ENSG00000228873),0.0
AC090954.1 (ENSG00000228874),0.0
AC010745.2 (ENSG00000228876),0.0
AL669970.3 (ENSG00000228877),0.0
SEPTIN7-DT (ENSG00000228878),0.070389327891398
RPL35AP6 (ENSG00000228879),0.0
CICP9 (ENSG00000228882),0.01435529297707
RPL23AP26 (ENSG00000228884),0.0
AL138963.1 (ENSG00000228886),0.0
EEF1DP1 (ENSG00000228887),1.516015147003665
LINC01428 (ENSG00000228888),0.0
UBAC2-AS1 (ENSG00000228889),1.1176950426697545
AC012441.2 (ENSG00000228897),0.0
MTCO1P43 (ENSG00000228898),0.0
HMGN2P36 (ENSG00000228901),0.0
ST6GALNAC2P1 (ENSG00000228902),0.0
RASA4CP (ENSG00000228903),0.0565835283663675
AL353804.1 (ENSG00000228906),0.0
LINC01803 (ENSG00000228909),0.0
OR1H1P (ENSG00000228914),0.0
OR7E128P (ENSG00000228915),0.1243281350022017
NECTIN4-AS1 (ENSG00000228917),0.0
LINC01344 (ENSG00000228918),0.0
AC097381.1 (ENSG00000228919),0.0
AC234771.2 (ENSG00000228922),0.0
AP000355.1 (ENSG00000228923),0.0
AC016722.2 (ENSG00000228925),0.4646682670034443
TSPY3 (ENSG00000228927),0.0
KPNA2P2 (ENSG00000228928),0.0
RPS13P2 (ENSG00000228929),2.472487771462744
MTCO1P3 (ENSG00000228930),0.0
AC107419.1 (ENSG00000228933),0.0
AL353132.1 (ENSG00000228935),0.0
MTA3P1 (ENSG00000228937),0.0
SNRPD2P1 (ENSG00000228938),0.0
AKT3-IT1 (ENSG00000228939),0.2750070474998698
AL391730.1 (ENSG00000228940),0.0
UBE3AP2 (ENSG00000228941),0.0
AC004485.1 (ENSG00000228944),0.0
CLUHP2 (ENSG00000228945),0.0
SLC25A6P5 (ENSG00000228948),0.0
UGT1A12P (ENSG00000228949),0.0
AC023137.1 (ENSG00000228950),0.0
ENSG00000228951,0.0565835283663675
LINC02041 (ENSG00000228952),0.0
AC006026.2 (ENSG00000228953),0.0
AL591623.2 (ENSG00000228955),0.0
SATB1-AS1 (ENSG00000228956),0.0
AL512590.1 (ENSG00000228957),0.0
PIGPP3 (ENSG00000228958),0.0
AL049812.3 (ENSG00000228959),0.0
OR2A9P (ENSG00000228960),0.3334237337251918
LINC01690 (ENSG00000228961),0.0
OR7E93P (ENSG00000228963),0.0
RPSAP60 (ENSG00000228965),0.0
HOMER2P1 (ENSG00000228966),0.0
UBTFL6 (ENSG00000228970),0.0
LINC02607 (ENSG00000228971),0.0
AC009955.1 (ENSG00000228973),0.0
AC006483.1 (ENSG00000228974),0.9855004303048848
SUMO2P8 (ENSG00000228976),0.0
PPIAP55 (ENSG00000228979),0.0
LINC01205 (ENSG00000228980),0.0
AC097658.1 (ENSG00000228981),0.4329594072761063
AL627095.1 (ENSG00000228982),0.0
SLC47A1P1 (ENSG00000228983),0.0
AC021451.1 (ENSG00000228984),0.0
AC234781.3 (ENSG00000228986),0.070389327891398
AL353771.1 (ENSG00000228988),0.0
RPL5P32 (ENSG00000228992),0.0
MTND1P9 (ENSG00000228995),0.0
AL136452.1 (ENSG00000228997),0.0
AC091167.1 (ENSG00000228998),0.0
AC096570.1 (ENSG00000228999),0.0
SEPTIN7P8 (ENSG00000229000),0.0426443374084937
ACTBP14 (ENSG00000229001),0.0
AC246785.1 (ENSG00000229002),0.0
HNF4A-AS1 (ENSG00000229005),0.0
EXOSC3P1 (ENSG00000229007),0.1110313123887439
TMPRSS11GP (ENSG00000229009),0.0
AL161672.1 (ENSG00000229010),0.0
LINC01038 (ENSG00000229011),0.0
AC003685.1 (ENSG00000229012),0.0
RPL30P13 (ENSG00000229014),0.0
AL450472.1 (ENSG00000229015),0.0
AC096638.2 (ENSG00000229016),0.0
LINC01277 (ENSG00000229017),0.0
PMS2P7 (ENSG00000229018),0.5360529002402097
AL161457.1 (ENSG00000229019),0.0
AKR7A2P1 (ENSG00000229020),0.2387868595871164
AL450992.1 (ENSG00000229021),0.2750070474998698
AL365366.1 (ENSG00000229022),0.0426443374084937
RAB1AP1 (ENSG00000229023),0.0
AP001595.1 (ENSG00000229025),0.0
HSFY1P1 (ENSG00000229027),0.0
KRT223P (ENSG00000229028),0.1890338243900171
CDCA4P1 (ENSG00000229029),0.1890338243900171
MTCO1P25 (ENSG00000229031),0.0
AL445685.2 (ENSG00000229032),0.0
SPRR2C (ENSG00000229035),0.0
VDAC1P8 (ENSG00000229036),1.6040713236688608
MRPL32P2 (ENSG00000229037),0.0
AL031656.1 (ENSG00000229042),0.0
ZFAND2A-DT (ENSG00000229043),2.316145742293356
AL451070.1 (ENSG00000229044),0.0
HMGN1P2 (ENSG00000229046),0.0
AF127577.1 (ENSG00000229047),3.4646682670034443
DUTP1 (ENSG00000229048),0.2265085298086797
LINC01788 (ENSG00000229051),0.0
AL449283.1 (ENSG00000229052),0.070389327891398
RPS29P14 (ENSG00000229054),0.0
HECW2-AS1 (ENSG00000229056),0.4541758931858021
RPS3AP54 (ENSG00000229057),0.0565835283663675
AL451124.1 (ENSG00000229060),0.0
TRBV23OR9-2 (ENSG00000229063),0.0
AC104073.1 (ENSG00000229064),0.0
AL354893.2 (ENSG00000229065),0.0976107966264223
AC093459.1 (ENSG00000229066),0.0
AL714022.1 (ENSG00000229067),0.0
TMPOP1 (ENSG00000229068),0.070389327891398
HMGN2P24 (ENSG00000229072),0.0
CR848007.1 (ENSG00000229079),0.0
MTCO3P30 (ENSG00000229080),0.0
LINC01165 (ENSG00000229081),0.01435529297707
OR5AW1P (ENSG00000229082),0.0
PSMA6P2 (ENSG00000229083),0.0
LINC01548 (ENSG00000229086),0.0
RPS26P18 (ENSG00000229087),0.0
MTND1P10 (ENSG00000229088),0.0
ANKRD20A8P (ENSG00000229089),0.0
FO082842.1 (ENSG00000229090),0.0
HSPA8P8 (ENSG00000229091),0.3448284969974411
IGHV3-47 (ENSG00000229092),0.0
OR51AB1P (ENSG00000229093),0.0
CALM2P2 (ENSG00000229097),1.6182386555954549
ELOCP20 (ENSG00000229101),0.0
AC076966.2 (ENSG00000229102),0.0
YY1P2 (ENSG00000229104),0.0
ASTN2-AS1 (ENSG00000229105),0.01435529297707
BTBD6P1 (ENSG00000229106),0.0
ABHD17AP4 (ENSG00000229107),0.0
LINC02587 (ENSG00000229108),0.0
AL137847.1 (ENSG00000229109),0.137503523749935
AC006355.1 (ENSG00000229110),0.0
MED4-AS1 (ENSG00000229111),0.0
AL356583.2 (ENSG00000229112),0.0
AL390774.1 (ENSG00000229115),0.0
AL137026.1 (ENSG00000229116),0.0
RPL41 (ENSG00000229117),11.800374158522931
AC068491.1 (ENSG00000229118),0.0
AC026403.1 (ENSG00000229119),6.357727932310624
CYCSP4 (ENSG00000229120),0.0
AGBL5-IT1 (ENSG00000229122),0.0
VIM-AS1 (ENSG00000229124),0.7484612330040357
KANSL1L-AS1 (ENSG00000229127),0.1763227726404629
ACTG1P2 (ENSG00000229129),0.1890338243900171
AC016710.1 (ENSG00000229131),0.0
EIF4A1P10 (ENSG00000229132),3.710393192170516
RPS7P4 (ENSG00000229133),0.3334237337251918
CDY6P (ENSG00000229138),0.0
CCDC26 (ENSG00000229140),0.1243281350022017
HCG4P8 (ENSG00000229142),0.0
AC009480.2 (ENSG00000229143),0.0
ACTBP1 (ENSG00000229145),0.0
SNX18P4 (ENSG00000229146),0.0
SMPD4P2 (ENSG00000229147),0.0
CRYGEP (ENSG00000229150),0.0
AC233976.1 (ENSG00000229151),0.0
ANKRD10-IT1 (ENSG00000229152),1.9297909977185967
EPHA1-AS1 (ENSG00000229153),0.01435529297707
KCNQ5-AS1 (ENSG00000229154),0.0285691521967709
LINC02038 (ENSG00000229155),0.0
CR769776.2 (ENSG00000229156),0.4005379295837288
AC009229.2 (ENSG00000229160),0.0
TCP1P1 (ENSG00000229161),0.2509615735332188
RUNX3-AS1 (ENSG00000229162),0.0
NAP1L1P2 (ENSG00000229163),0.0565835283663675
GDI2P1 (ENSG00000229165),0.0
AC114488.1 (ENSG00000229167),0.070389327891398
RPL19P20 (ENSG00000229168),0.0
AL096701.2 (ENSG00000229169),0.0
AC073065.1 (ENSG00000229172),0.01435529297707
SRMP3 (ENSG00000229173),0.0
LINC00382 (ENSG00000229175),0.0
AC008154.1 (ENSG00000229177),0.0
AC233280.1 (ENSG00000229178),0.2141248053528473
AC006001.3 (ENSG00000229180),2.9240998856407416
MRPS16P1 (ENSG00000229182),0.0
PGA4 (ENSG00000229183),0.0
ATP5PDP2 (ENSG00000229184),0.1110313123887439
ADAM1A (ENSG00000229186),0.0426443374084937
AL050349.1 (ENSG00000229188),0.0
AC069542.1 (ENSG00000229190),0.0840642647884745
AL358473.1 (ENSG00000229191),0.01435529297707
AC004870.3 (ENSG00000229192),0.0
AC009495.1 (ENSG00000229195),0.0
AC087071.1 (ENSG00000229196),0.0
RPS15AP28 (ENSG00000229197),0.0
LINC02787 (ENSG00000229201),0.0
AC103564.1 (ENSG00000229203),0.0
PTGES3P3 (ENSG00000229204),0.3219280948873623
LINC00200 (ENSG00000229205),0.01435529297707
AL162408.1 (ENSG00000229206),0.0
SERPINH1P1 (ENSG00000229207),0.0426443374084937
RBMY2NP (ENSG00000229208),0.0
AC073987.1 (ENSG00000229209),0.0
KCTD9P6 (ENSG00000229211),0.0976107966264223
AC044860.1 (ENSG00000229212),1.0772429989324606
LINC00242 (ENSG00000229214),0.1890338243900171
CYCSP11 (ENSG00000229217),0.0
AC096633.1 (ENSG00000229220),0.137503523749935
HNRNPA1P66 (ENSG00000229221),0.0976107966264223
KRT18P4 (ENSG00000229222),0.2750070474998698
AC105398.1 (ENSG00000229224),0.0
BTF3L4P4 (ENSG00000229226),0.0
AL356056.1 (ENSG00000229227),0.3561438102252753
LINC00582 (ENSG00000229228),0.0
AC022201.1 (ENSG00000229229),0.0
MT1P3 (ENSG00000229230),0.0
FEM1AP1 (ENSG00000229231),0.0
AC011891.2 (ENSG00000229233),0.0
RBMY1KP (ENSG00000229234),0.0
RPL37P18 (ENSG00000229235),0.0
TTTY10 (ENSG00000229236),0.0
HMGN1P37 (ENSG00000229237),0.0
PPP1R12BP1 (ENSG00000229238),0.0
AL451000.1 (ENSG00000229239),0.0
LINC00710 (ENSG00000229240),0.0
PNPT1P1 (ENSG00000229241),0.070389327891398
AL358452.1 (ENSG00000229242),0.0
LINC01981 (ENSG00000229243),0.0
ENSG00000229245,0.0976107966264223
LINC00377 (ENSG00000229246),0.0
WBP2P1 (ENSG00000229248),0.0
LINC00446 (ENSG00000229249),0.0
HNRNPA1P8 (ENSG00000229251),0.1634987322828795
OR8C1P (ENSG00000229254),0.0
AC138089.1 (ENSG00000229255),0.0
ST13P13 (ENSG00000229256),0.0565835283663675
AL807752.2 (ENSG00000229257),0.0
LPGAT1-AS1 (ENSG00000229258),0.0
LRRC37A12P (ENSG00000229259),0.0
AL596223.1 (ENSG00000229261),0.4222330006830478
AL160411.1 (ENSG00000229262),0.0
AC004691.1 (ENSG00000229263),0.0
POM121L8P (ENSG00000229266),0.0
SNHG31 (ENSG00000229267),0.1505596765753814
PES1P2 (ENSG00000229268),0.0
AC091493.1 (ENSG00000229271),0.0
AL157388.1 (ENSG00000229272),0.0
BX664615.1 (ENSG00000229273),1.3045110418099528
LINC02829 (ENSG00000229274),0.0
BX284656.1 (ENSG00000229275),0.0
REV3L-IT1 (ENSG00000229276),0.0
AL133353.1 (ENSG00000229278),0.0426443374084937
EEF1DP6 (ENSG00000229280),0.0
GPR53P (ENSG00000229281),0.0
AL031963.2 (ENSG00000229282),0.0
AL356387.1 (ENSG00000229283),0.0
AP000522.1 (ENSG00000229286),0.0
AL451142.2 (ENSG00000229288),0.0
AP000431.1 (ENSG00000229289),0.0
LINC02768 (ENSG00000229291),0.0
RFPL4AL1 (ENSG00000229292),0.070389327891398
AL139294.1 (ENSG00000229294),0.0
AL451140.1 (ENSG00000229297),0.0
TUBB8P1 (ENSG00000229298),0.2868811477881615
AL121845.1 (ENSG00000229299),0.7990873060740036
AC006455.4 (ENSG00000229301),0.0
TAF9P2 (ENSG00000229302),0.0
PPIAP25 (ENSG00000229303),0.0
AL358876.1 (ENSG00000229305),0.0
AP001464.1 (ENSG00000229306),0.0
LINC00459 (ENSG00000229307),0.0
AC010737.1 (ENSG00000229308),0.0
RPP40P1 (ENSG00000229310),0.0
BX088651.2 (ENSG00000229311),0.01435529297707
AL353693.1 (ENSG00000229312),0.0
AL133268.3 (ENSG00000229313),0.0
ORM1 (ENSG00000229314),0.1505596765753814
MCHR2-AS1 (ENSG00000229315),0.0
HMGB1P45 (ENSG00000229316),0.0
KRT8P12 (ENSG00000229320),2.558267634055736
AC008269.1 (ENSG00000229321),0.0
AC244197.1 (ENSG00000229322),0.0
ENSG00000229323,0.0
NUTF2P7 (ENSG00000229324),0.411426245726465
ACAP2-IT1 (ENSG00000229325),0.2141248053528473
RPL17P15 (ENSG00000229326),0.0
AL391839.1 (ENSG00000229327),0.0
AC006947.1 (ENSG00000229330),0.0
GK-IT1 (ENSG00000229331),0.0
PGBD4P8 (ENSG00000229332),0.0
AC046143.1 (ENSG00000229334),0.7136958148433591
DANT1 (ENSG00000229335),0.0
SREK1IP1P1 (ENSG00000229336),0.0
AC079305.2 (ENSG00000229337),0.0
NME2P3 (ENSG00000229338),0.0
AC093414.1 (ENSG00000229339),0.0
CDY22P (ENSG00000229343),0.0
MTCO2P12 (ENSG00000229344),1.6690267655096307
AL392185.1 (ENSG00000229345),0.0
AL596268.1 (ENSG00000229347),0.0
HYI-AS1 (ENSG00000229348),0.0
ACTG1P9 (ENSG00000229349),0.0
KRTAP9-11P (ENSG00000229351),0.0
AC007563.1 (ENSG00000229352),0.0
LRRC3-DT (ENSG00000229356),0.0
CYCSP51 (ENSG00000229357),0.0
DPY19L1P1 (ENSG00000229358),0.8318772411916731
PIN1P1 (ENSG00000229359),0.0
PPP1R2P5 (ENSG00000229360),0.0
UBTFL7 (ENSG00000229361),0.0
AC006967.1 (ENSG00000229365),0.0
HMGN2P19 (ENSG00000229367),0.0
AC090587.1 (ENSG00000229368),0.2630344058337938
AL450263.2 (ENSG00000229369),0.0
AC073062.1 (ENSG00000229370),0.0
SZT2-AS1 (ENSG00000229372),0.0565835283663675
LINC00452 (ENSG00000229373),0.0
USP24P1 (ENSG00000229375),0.0
CICP3 (ENSG00000229376),0.0976107966264223
AC006041.1 (ENSG00000229379),0.0
PRKAR1B-AS2 (ENSG00000229380),0.0
BX322557.1 (ENSG00000229382),0.0
HMGB1P16 (ENSG00000229384),0.0
CTNNA2-AS1 (ENSG00000229385),0.0
OR8B9P (ENSG00000229386),0.0
LINC01715 (ENSG00000229388),0.6040713236688608
AC111152.1 (ENSG00000229389),0.0
MICD (ENSG00000229390),0.1634987322828795
HLA-DRB6 (ENSG00000229391),0.0
AL139246.4 (ENSG00000229393),0.0
AC062039.1 (ENSG00000229395),0.0
AL031667.1 (ENSG00000229398),0.0
AL592148.1 (ENSG00000229399),0.0
CNIH3-AS1 (ENSG00000229400),0.0
MIR5689HG (ENSG00000229401),0.0
AL162151.1 (ENSG00000229402),0.0
AC005999.1 (ENSG00000229403),0.0
LINC00858 (ENSG00000229404),0.6135316529179271
AC092580.1 (ENSG00000229405),0.0
OFD1P4Y (ENSG00000229406),0.0
AL359853.1 (ENSG00000229407),0.0
AL117328.1 (ENSG00000229409),0.0
AC018638.1 (ENSG00000229413),2.056583528366368
KCNQ1-AS1 (ENSG00000229414),0.0
SFTA3 (ENSG00000229415),0.1110313123887439
USP9YP8 (ENSG00000229416),0.0
NPM1P25 (ENSG00000229417),0.1505596765753814
AL136181.1 (ENSG00000229418),0.0
RALGAPA1P1 (ENSG00000229419),0.3219280948873623
H3P10 (ENSG00000229421),0.0
AL512625.2 (ENSG00000229422),0.0976107966264223
RPL27AP8 (ENSG00000229423),0.0
AC007349.1 (ENSG00000229424),0.0
AJ009632.2 (ENSG00000229425),1.01435529297707
ANKRD26P4 (ENSG00000229427),0.0
MED8-AS1 (ENSG00000229431),0.2387868595871164
LINC02069 (ENSG00000229433),0.0
AC017048.1 (ENSG00000229434),0.0
PIP5K1P2 (ENSG00000229435),0.0
AC073850.1 (ENSG00000229436),0.0
LINC00366 (ENSG00000229437),0.0
AL139413.1 (ENSG00000229440),0.0
THEMIS3P (ENSG00000229442),0.0
LINC00433 (ENSG00000229443),0.0
ST3GAL3-AS1 (ENSG00000229444),0.0
AC114495.2 (ENSG00000229447),0.5058909297299572
CPVL-AS1 (ENSG00000229452),0.0
SPINK8 (ENSG00000229453),0.0
AL157882.1 (ENSG00000229454),0.0
RPS10P18 (ENSG00000229455),0.0
RLIMP1 (ENSG00000229456),0.0
LINC01789 (ENSG00000229457),0.0
AC010157.1 (ENSG00000229458),0.0
AC023669.1 (ENSG00000229459),0.0
AC127383.1 (ENSG00000229462),0.0
LYST-AS1 (ENSG00000229463),0.0
ACTG1P11 (ENSG00000229465),0.1890338243900171
LINC02627 (ENSG00000229466),0.0
RPL39P18 (ENSG00000229468),0.0
RGS17P1 (ENSG00000229473),0.1634987322828795
PATL2 (ENSG00000229474),0.1243281350022017
ROBO2P1 (ENSG00000229478),0.0
LINC00362 (ENSG00000229483),0.0
LINC02766 (ENSG00000229484),0.0
KSR1P1 (ENSG00000229485),0.0
AC104454.1 (ENSG00000229486),0.0
ALG13-AS1 (ENSG00000229487),0.0
AC136489.1 (ENSG00000229491),0.0
FO681548.1 (ENSG00000229492),0.0
AC012494.2 (ENSG00000229494),0.0
AL450327.1 (ENSG00000229495),0.0
AC005189.1 (ENSG00000229497),0.0
AC105053.1 (ENSG00000229498),0.0
RPL17P1 (ENSG00000229500),0.0
AL391863.1 (ENSG00000229502),0.0
RPL21P37 (ENSG00000229503),0.0
AC104455.1 (ENSG00000229505),0.0
PHKG1P4 (ENSG00000229508),0.0
GAS2L1P1 (ENSG00000229511),0.0
AC068580.1 (ENSG00000229512),0.0
FLT1P1 (ENSG00000229515),0.0
UBE2V1P3 (ENSG00000229518),0.0
AL591866.1 (ENSG00000229519),0.0
LINC00404 (ENSG00000229520),0.0
MYCBP2-AS2 (ENSG00000229521),0.2868811477881615
LINC01523 (ENSG00000229522),0.0
AC053503.1 (ENSG00000229525),0.0565835283663675
KRT16P4 (ENSG00000229526),0.0
AC119677.1 (ENSG00000229528),0.0
AL136097.1 (ENSG00000229530),0.0426443374084937
RABGAP1L-AS1 (ENSG00000229531),0.0976107966264223
AC105443.1 (ENSG00000229532),0.0
AC003986.1 (ENSG00000229533),0.0
HNRNPA1P53 (ENSG00000229534),0.0
LINC02572 (ENSG00000229536),0.0
LINC01739 (ENSG00000229537),0.0
PANK2-AS1 (ENSG00000229539),1.2265085298086795
GAPDHP26 (ENSG00000229541),0.0
AC010163.1 (ENSG00000229543),0.0
NKX1-2 (ENSG00000229544),0.070389327891398
LINC00428 (ENSG00000229546),0.0
UBE2DNL (ENSG00000229547),0.0
TSPY8 (ENSG00000229549),0.0
AC012445.1 (ENSG00000229550),0.0
USP9YP17 (ENSG00000229553),0.0
RPL21P24 (ENSG00000229554),0.0
LINC00379 (ENSG00000229557),0.0
SACS-AS1 (ENSG00000229558),0.070389327891398
AL353597.2 (ENSG00000229559),0.0
LYARP1 (ENSG00000229560),0.0
ZFYVE9P1 (ENSG00000229562),0.01435529297707
LINC01204 (ENSG00000229563),0.0565835283663675
LINC02264 (ENSG00000229565),0.0
AL139421.1 (ENSG00000229567),0.0
SMC4P1 (ENSG00000229568),0.0
AL356753.1 (ENSG00000229569),0.0
GAPDHP58 (ENSG00000229570),0.0
PRAMEF25 (ENSG00000229571),0.0
EIF4BP4 (ENSG00000229572),0.0
LINC00358 (ENSG00000229578),0.0
AL358074.1 (ENSG00000229582),0.0285691521967709
RPL21P44 (ENSG00000229585),0.0
TNPO1P3 (ENSG00000229586),0.0840642647884745
AL158825.2 (ENSG00000229587),0.1110313123887439
AL596087.2 (ENSG00000229588),0.0
ACVR2B-AS1 (ENSG00000229589),0.1505596765753814
MSX2P1 (ENSG00000229590),0.3219280948873623
AC006017.1 (ENSG00000229591),0.1110313123887439
SUCLA2P3 (ENSG00000229593),0.01435529297707
AL159987.2 (ENSG00000229594),0.0
AL109810.1 (ENSG00000229595),0.0
MYL8P (ENSG00000229596),0.0976107966264223
PRDX3P1 (ENSG00000229598),0.0426443374084937
LINC00411 (ENSG00000229599),0.0
AL391336.1 (ENSG00000229600),0.0
AL590762.1 (ENSG00000229601),0.0
AC004014.1 (ENSG00000229603),0.0
MTATP8P2 (ENSG00000229604),0.0
RPL21P93 (ENSG00000229605),0.4956951626240688
AL137027.1 (ENSG00000229607),0.0
GOLGA2P4 (ENSG00000229608),0.0
LINC01079 (ENSG00000229609),0.0
LINC02851 (ENSG00000229611),0.0
SUMO1P2 (ENSG00000229612),0.0
LINC01501 (ENSG00000229613),0.0
AL356095.1 (ENSG00000229616),0.0
AC011287.1 (ENSG00000229618),0.01435529297707
MBNL1-AS1 (ENSG00000229619),0.2016338611696504
LINC01822 (ENSG00000229621),0.0
MTND5P2 (ENSG00000229622),0.0
METTL21AP1 (ENSG00000229623),0.0
AC016877.1 (ENSG00000229625),0.1243281350022017
PIGCP2 (ENSG00000229626),0.0
BSNDP4 (ENSG00000229627),0.0
AC073115.1 (ENSG00000229628),0.0
LINC01264 (ENSG00000229630),0.0
AL137159.1 (ENSG00000229635),0.0976107966264223
KRT8P21 (ENSG00000229636),0.0
PRAC2 (ENSG00000229637),0.2016338611696504
RPL4P4 (ENSG00000229638),4.787641414483327
LINC01758 (ENSG00000229639),0.0
CYP2C56P (ENSG00000229641),0.0
AC087857.1 (ENSG00000229642),0.0
NAMPTP1 (ENSG00000229644),2.077242998932461
AL109914.1 (ENSG00000229646),0.0
MYOSLID (ENSG00000229647),0.5160151470036647
RPSAP22 (ENSG00000229648),0.0
LINC02681 (ENSG00000229649),0.0
AL359837.1 (ENSG00000229652),0.0
LINC02526 (ENSG00000229654),0.0
ITGB1-DT (ENSG00000229656),3.058316495590823
AL391822.1 (ENSG00000229657),0.0
PABPC1P9 (ENSG00000229658),0.0
RPL26P6 (ENSG00000229659),0.2986583155645151
AC004975.2 (ENSG00000229660),0.0
BUD31P2 (ENSG00000229661),0.0
AC245047.2 (ENSG00000229662),0.0
DPY19L4P1 (ENSG00000229663),0.0
AL137186.1 (ENSG00000229664),0.0
PRR20C (ENSG00000229665),0.0
MAST4-AS1 (ENSG00000229666),0.7990873060740036
UBE2V1P9 (ENSG00000229667),0.0
AL133384.1 (ENSG00000229668),0.0
PKP4P1 (ENSG00000229670),0.0
LINC01150 (ENSG00000229671),0.0
AL450322.2 (ENSG00000229672),0.0
H2AL1RP (ENSG00000229674),0.0
ZNF492 (ENSG00000229676),0.0
AC018644.1 (ENSG00000229677),0.0
AC007327.2 (ENSG00000229679),0.0
AC114755.1 (ENSG00000229682),0.0
AL049745.2 (ENSG00000229687),0.0
CRPPA-AS1 (ENSG00000229688),0.0285691521967709
AC009237.3 (ENSG00000229689),0.1505596765753814
MTCO2P1 (ENSG00000229690),0.0
SOS1-IT1 (ENSG00000229692),1.1890338243900171
SKP2P1 (ENSG00000229693),0.0
ENSG00000229694,0.0
AC011242.1 (ENSG00000229695),0.0
KARS1P1 (ENSG00000229696),0.0
FAM242E (ENSG00000229697),0.0
AL161636.1 (ENSG00000229699),0.0
AL008627.1 (ENSG00000229700),0.0
MTND2P20 (ENSG00000229701),0.0
LYPD9P (ENSG00000229703),0.0
EIF2S2P2 (ENSG00000229704),0.0
SKP1P3 (ENSG00000229707),0.0
MARK2P12 (ENSG00000229708),0.0
AL512366.1 (ENSG00000229711),0.0
LCEP2 (ENSG00000229713),0.0
EEF1DP3 (ENSG00000229715),0.0
RPL23AP19 (ENSG00000229716),0.0
AC110615.1 (ENSG00000229717),0.0426443374084937
MIR194-2HG (ENSG00000229719),0.411426245726465
AL109924.1 (ENSG00000229720),0.0
AC104115.1 (ENSG00000229721),0.070389327891398
AL078590.1 (ENSG00000229722),0.0
LINC01054 (ENSG00000229723),0.0
AC007322.2 (ENSG00000229725),0.0
AC013460.1 (ENSG00000229727),0.0
AL136531.1 (ENSG00000229728),0.2265085298086797
AC013268.2 (ENSG00000229730),0.0
